date,city,category,sku,demand,unit_price,inventory_level,lead_time_days,promotion_flag,festival
2023-10-11,Ahmedabad,Sportswear,SKU_APP_006,23,2177.79,296,1,0,none
2022-07-14,Chennai,Sportswear,SKU_ELE_010,26,3943.86,193,5,0,none
2024-01-08,Pune,Electronics,SKU_ELE_008,17,3259.85,344,3,0,none
2022-11-28,Chennai,Accessories,SKU_ACC_006,17,3727.1,213,2,1,none
2022-06-19,Pune,Electronics,SKU_FOO_007,21,1871.59,281,5,0,none
2023-06-05,Kolkata,Sportswear,SKU_FOO_003,14,2225.3,283,1,0,none
2023-04-08,Bangalore,Electronics,SKU_SPO_005,21,758.96,296,1,0,none
2022-02-09,Chennai,Footwear,SKU_SPO_006,22,3543.24,155,2,0,none
2023-06-21,Chennai,Electronics,SKU_ELE_009,18,2624.61,349,5,0,none
2022-09-18,Pune,Apparel,SKU_APP_009,18,649.49,176,5,0,none
2023-01-30,Kolkata,Sportswear,SKU_APP_010,24,1658.28,183,5,0,none
2022-08-14,Hyderabad,Sportswear,SKU_APP_001,13,1810.34,311,3,0,none
2022-05-04,Chennai,Accessories,SKU_SPO_010,34,3576.58,71,1,0,eid
2022-02-07,Pune,Electronics,SKU_FOO_010,28,2689.35,237,2,0,none
2022-11-24,Kolkata,Sportswear,SKU_FOO_006,24,1727.71,221,5,0,none
2022-09-08,Mumbai,Apparel,SKU_ELE_010,18,2955.1,223,1,0,none
2022-06-25,Delhi,Sportswear,SKU_ACC_007,17,3621.96,338,1,0,none
2023-08-25,Ahmedabad,Sportswear,SKU_FOO_002,25,3964.87,54,3,1,none
2023-03-30,Delhi,Sportswear,SKU_SPO_008,18,3613.64,234,4,0,none
2022-02-06,Bangalore,Sportswear,SKU_FOO_006,19,3726.2,200,4,0,none
2022-11-12,Hyderabad,Accessories,SKU_ELE_005,21,3273.31,68,3,0,none
2023-11-19,Delhi,Footwear,SKU_FOO_006,20,3220.03,69,2,0,none
2024-03-06,Mumbai,Sportswear,SKU_ELE_001,18,1006.43,300,4,0,none
2023-08-16,Ahmedabad,Footwear,SKU_SPO_004,21,788.03,204,2,0,none
2022-04-24,Chennai,Electronics,SKU_SPO_010,17,605.97,155,1,0,none
2022-02-09,Delhi,Sportswear,SKU_SPO_006,17,1136.2,156,4,0,none
2022-10-28,Chennai,Footwear,SKU_ELE_010,31,2367.75,391,3,1,diwali
2022-08-12,Delhi,Accessories,SKU_SPO_007,30,3842.64,306,4,0,none
2022-11-14,Delhi,Apparel,SKU_FOO_010,12,1791.6,358,3,0,none
2022-12-15,Delhi,Footwear,SKU_ACC_007,24,2657.39,258,5,0,none
2022-04-25,Hyderabad,Accessories,SKU_ELE_007,16,2214.27,139,5,0,none
2023-11-29,Kolkata,Accessories,SKU_ELE_001,13,1106.77,256,2,0,none
2022-11-19,Delhi,Footwear,SKU_FOO_009,24,1834.79,177,3,0,none
2023-07-22,Bangalore,Footwear,SKU_SPO_010,11,3079.79,277,1,0,none
2022-02-09,Hyderabad,Footwear,SKU_ACC_010,19,1010.22,111,5,0,none
2024-05-15,Kolkata,Sportswear,SKU_SPO_005,19,1797.73,215,1,0,none
2022-02-09,Pune,Electronics,SKU_SPO_002,23,435.48,284,5,0,none
2024-05-08,Bangalore,Apparel,SKU_SPO_008,19,1445.39,190,3,0,none
2024-01-19,Kolkata,Sportswear,SKU_ACC_007,27,3822.73,197,2,0,none
2022-10-16,Kolkata,Footwear,SKU_SPO_009,14,571.09,267,1,0,none
2022-09-19,Pune,Apparel,SKU_SPO_006,16,568.32,274,5,0,none
2022-08-04,Hyderabad,Electronics,SKU_ELE_001,27,3956.34,137,2,1,none
2022-05-27,Bangalore,Footwear,SKU_APP_002,20,645.55,255,3,1,none
2022-12-02,Delhi,Footwear,SKU_ELE_002,22,2276.69,94,4,0,none
2022-06-17,Ahmedabad,Footwear,SKU_FOO_010,18,587.55,286,3,0,none
2022-04-02,Pune,Electronics,SKU_SPO_009,17,2493.85,278,2,1,none
2022-12-19,Hyderabad,Accessories,SKU_FOO_006,21,1755.95,65,3,1,none
2023-07-25,Pune,Footwear,SKU_ACC_007,15,819.79,378,1,0,none
2023-07-25,Delhi,Apparel,SKU_ELE_004,13,681.46,89,1,0,none
2024-03-26,Hyderabad,Electronics,SKU_ELE_003,25,306.87,371,5,1,none
2023-11-12,Delhi,Sportswear,SKU_ELE_008,48,3332.83,71,1,0,diwali
2024-02-20,Ahmedabad,Footwear,SKU_FOO_006,13,588.02,315,4,0,none
2022-12-29,Hyderabad,Accessories,SKU_ACC_004,13,1130.36,57,4,0,none
2023-07-11,Chennai,Footwear,SKU_ELE_009,11,767.52,382,4,0,none
2022-12-11,Chennai,Electronics,SKU_FOO_005,15,2106.76,303,5,0,none
2023-11-24,Hyderabad,Sportswear,SKU_FOO_009,20,1436.21,222,5,0,none
2022-06-19,Mumbai,Accessories,SKU_ACC_002,21,1554.04,106,1,0,none
2022-12-22,Chennai,Electronics,SKU_APP_004,12,833.41,281,5,0,none
2022-07-10,Bangalore,Electronics,SKU_FOO_004,18,327.93,249,3,0,none
2023-10-29,Mumbai,Electronics,SKU_ELE_007,14,1717.68,377,5,0,none
2023-02-26,Mumbai,Sportswear,SKU_ELE_007,20,3605.91,101,4,0,none
2023-12-01,Hyderabad,Sportswear,SKU_SPO_009,18,2537.2,258,2,0,none
2022-01-07,Ahmedabad,Accessories,SKU_SPO_004,24,3098.21,245,3,0,none
2022-05-13,Ahmedabad,Apparel,SKU_SPO_010,24,427.41,316,2,0,none
2024-01-17,Kolkata,Electronics,SKU_ELE_007,19,2458.94,337,1,1,none
2023-07-11,Kolkata,Sportswear,SKU_APP_002,21,3271.01,232,3,0,none
2024-04-05,Bangalore,Accessories,SKU_APP_003,25,1667.61,348,5,0,none
2024-01-31,Pune,Footwear,SKU_FOO_002,19,3059.17,56,2,0,none
2022-01-31,Kolkata,Footwear,SKU_ELE_008,20,3185.33,175,5,0,none
2023-06-19,Bangalore,Electronics,SKU_ACC_007,25,1871.6,207,2,0,none
2023-03-02,Chennai,Footwear,SKU_ACC_002,18,1950.19,61,5,0,none
2023-01-29,Ahmedabad,Electronics,SKU_ELE_001,18,3326.02,78,1,0,none
2023-11-03,Bangalore,Footwear,SKU_ELE_001,21,2444.11,138,3,1,none
2022-12-29,Bangalore,Accessories,SKU_APP_007,22,752.16,222,3,0,none
2023-03-13,Mumbai,Accessories,SKU_APP_010,19,3647.48,218,1,0,none
2023-11-01,Ahmedabad,Footwear,SKU_FOO_008,11,3707.01,369,3,0,none
2023-07-05,Ahmedabad,Accessories,SKU_ACC_006,17,1156.04,332,1,0,none
2022-03-23,Pune,Apparel,SKU_APP_003,25,862.73,185,3,0,none
2022-12-22,Ahmedabad,Accessories,SKU_ELE_004,19,1977.24,152,5,0,none
2022-09-15,Kolkata,Sportswear,SKU_FOO_003,17,847.86,220,3,0,none
2023-12-19,Delhi,Sportswear,SKU_FOO_010,22,3829.81,70,2,1,none
2023-08-12,Kolkata,Electronics,SKU_ACC_002,20,1946.88,100,1,0,none
2023-06-08,Kolkata,Sportswear,SKU_ELE_008,15,2094.37,277,5,0,none
2022-10-22,Pune,Electronics,SKU_APP_010,17,229.48,302,4,0,none
2022-08-12,Ahmedabad,Electronics,SKU_SPO_005,27,1788.17,106,2,0,none
2023-06-09,Pune,Apparel,SKU_SPO_007,14,3398.62,253,1,1,none
2022-02-15,Ahmedabad,Accessories,SKU_FOO_005,20,2642.88,89,1,0,none
2023-10-29,Delhi,Accessories,SKU_FOO_002,24,1271.76,119,2,0,none
2022-04-23,Ahmedabad,Sportswear,SKU_ELE_001,22,1521.55,287,3,0,none
2022-08-21,Delhi,Electronics,SKU_SPO_009,17,1019.35,165,2,0,none
2022-01-17,Chennai,Apparel,SKU_SPO_009,29,2316.47,248,4,0,none
2022-12-26,Mumbai,Accessories,SKU_ELE_006,23,2367.74,60,1,0,none
2022-08-11,Ahmedabad,Footwear,SKU_APP_008,25,1138.3,285,5,0,none
2024-05-15,Chennai,Footwear,SKU_SPO_002,18,1364.51,383,3,0,none
2023-12-01,Bangalore,Accessories,SKU_ACC_009,20,2735.84,227,4,0,none
2023-03-24,Hyderabad,Apparel,SKU_SPO_004,23,2363.96,310,5,0,none
2024-05-05,Hyderabad,Apparel,SKU_FOO_008,25,1976.08,192,2,1,none
2022-12-31,Ahmedabad,Footwear,SKU_ELE_010,14,1544.43,200,4,0,none
2023-11-06,Bangalore,Footwear,SKU_ACC_009,25,2061.71,372,1,0,none
2022-11-22,Pune,Sportswear,SKU_SPO_003,16,3876.19,248,5,0,none
2023-04-12,Delhi,Apparel,SKU_ACC_002,21,943.25,198,2,0,none
2023-02-18,Kolkata,Electronics,SKU_APP_010,27,2872.97,135,4,0,none
2023-03-31,Ahmedabad,Apparel,SKU_ELE_010,22,2020.94,108,5,0,none
2023-08-09,Mumbai,Electronics,SKU_ELE_004,25,916.9,214,5,1,none
2022-08-21,Delhi,Apparel,SKU_ELE_007,20,249.52,354,2,0,none
2022-08-12,Pune,Sportswear,SKU_ACC_005,23,497.64,298,5,0,none
2024-04-10,Mumbai,Footwear,SKU_APP_010,24,3093.86,313,1,0,none
2023-02-16,Pune,Electronics,SKU_FOO_006,25,2725.38,360,5,1,none
2023-07-26,Ahmedabad,Sportswear,SKU_FOO_003,22,2025.67,394,5,0,none
2022-12-01,Mumbai,Electronics,SKU_ELE_010,24,2027.05,232,3,0,none
2022-08-10,Hyderabad,Footwear,SKU_SPO_007,30,3941.54,326,2,0,none
2022-02-06,Hyderabad,Apparel,SKU_ACC_001,18,1560.8,367,4,1,none
2022-10-05,Bangalore,Apparel,SKU_APP_009,17,2319.28,360,2,0,none
2022-07-15,Hyderabad,Electronics,SKU_ACC_001,15,604.12,172,1,0,none
2024-05-13,Kolkata,Footwear,SKU_APP_008,12,486.17,259,1,0,none
2023-04-29,Delhi,Apparel,SKU_APP_008,21,1949.82,58,4,0,none
2022-08-30,Mumbai,Footwear,SKU_SPO_010,26,3937.49,62,3,0,none
2022-11-20,Mumbai,Apparel,SKU_SPO_005,16,1408.77,180,4,0,none
2024-01-01,Ahmedabad,Electronics,SKU_ACC_001,15,2530.41,152,4,0,none
2022-07-11,Hyderabad,Apparel,SKU_ELE_006,13,1868.62,253,4,0,none
2022-01-17,Hyderabad,Electronics,SKU_APP_006,15,1749.7,200,3,0,none
2023-06-08,Delhi,Footwear,SKU_APP_010,19,668.05,62,4,0,none
2023-02-05,Ahmedabad,Electronics,SKU_ACC_009,22,3323.02,114,1,0,none
2024-06-04,Pune,Apparel,SKU_FOO_002,20,3597.91,101,2,0,none
2023-12-06,Kolkata,Footwear,SKU_FOO_007,19,651.86,305,2,0,none
2022-01-22,Chennai,Footwear,SKU_FOO_006,17,2121.8,336,4,0,none
2023-04-19,Chennai,Sportswear,SKU_APP_002,21,1843.15,378,1,1,none
2022-04-30,Kolkata,Electronics,SKU_ACC_003,20,3639.31,347,1,0,none
2022-07-29,Hyderabad,Accessories,SKU_APP_003,18,1576.9,304,5,0,none
2022-11-02,Mumbai,Sportswear,SKU_SPO_007,16,2137.93,54,2,0,none
2022-09-27,Delhi,Footwear,SKU_ELE_005,13,3989.73,254,4,0,none
2023-12-05,Kolkata,Footwear,SKU_ACC_010,22,1244.26,245,1,1,none
2023-11-18,Hyderabad,Sportswear,SKU_SPO_001,10,2589.7,326,3,0,none
2022-10-12,Bangalore,Apparel,SKU_FOO_010,18,1843.3,393,3,0,none
2023-12-17,Hyderabad,Accessories,SKU_ACC_006,21,705.81,202,1,1,none
2023-11-07,Delhi,Accessories,SKU_ACC_001,16,3232.47,101,2,0,none
2024-02-02,Kolkata,Sportswear,SKU_FOO_002,23,1271.35,299,1,0,none
2022-08-15,Mumbai,Sportswear,SKU_FOO_008,17,3948.11,106,4,0,none
2023-01-16,Ahmedabad,Sportswear,SKU_ACC_010,16,1714.5,156,1,0,none
2023-04-05,Delhi,Accessories,SKU_ELE_010,22,2625.04,344,1,0,none
2022-01-07,Ahmedabad,Electronics,SKU_SPO_007,21,3090.72,103,2,0,none
2022-01-29,Delhi,Electronics,SKU_FOO_007,15,3422.51,392,2,0,none
2022-02-02,Chennai,Footwear,SKU_ACC_001,22,793.99,134,1,0,none
2023-10-08,Mumbai,Accessories,SKU_SPO_005,16,1666.49,228,5,0,none
2024-05-28,Kolkata,Sportswear,SKU_SPO_008,25,1734.56,215,2,0,none
2022-03-20,Chennai,Apparel,SKU_SPO_010,29,3152.82,395,1,0,none
2023-04-04,Bangalore,Electronics,SKU_APP_001,23,2262.93,297,4,0,none
2023-07-24,Kolkata,Sportswear,SKU_FOO_005,15,2777.32,217,3,0,none
2023-06-22,Ahmedabad,Apparel,SKU_ELE_005,23,3990.2,371,5,1,none
2023-04-27,Chennai,Sportswear,SKU_SPO_007,23,3097.76,134,2,0,none
2023-03-06,Ahmedabad,Electronics,SKU_ELE_005,16,1772.27,78,5,0,none
2024-01-08,Bangalore,Apparel,SKU_ELE_003,15,1946.57,136,3,0,none
2022-10-12,Mumbai,Electronics,SKU_SPO_002,13,1632.67,334,1,0,none
2023-05-31,Mumbai,Electronics,SKU_SPO_009,26,2100.1,139,2,0,none
2022-04-09,Kolkata,Accessories,SKU_SPO_006,25,3514.32,193,5,0,none
2023-02-01,Mumbai,Sportswear,SKU_APP_002,21,3198.93,187,1,1,none
2023-05-04,Hyderabad,Sportswear,SKU_FOO_005,26,3396.46,118,3,1,none
2022-02-08,Mumbai,Electronics,SKU_ELE_010,23,3881.7,170,5,1,none
2022-09-28,Chennai,Accessories,SKU_SPO_002,24,3208.07,144,5,0,none
2024-06-05,Pune,Footwear,SKU_APP_004,16,615.04,193,5,0,none
2024-03-07,Delhi,Electronics,SKU_ELE_009,10,1792.12,97,2,0,none
2022-06-06,Pune,Apparel,SKU_ELE_003,18,829.98,203,2,0,none
2022-03-16,Delhi,Sportswear,SKU_SPO_005,17,3959.93,295,4,1,none
2024-06-02,Hyderabad,Sportswear,SKU_SPO_010,24,1828.26,385,5,0,none
2024-03-10,Kolkata,Apparel,SKU_APP_004,23,1499.92,110,5,0,none
2022-05-10,Ahmedabad,Accessories,SKU_SPO_007,14,2868.52,220,1,0,none
2023-11-18,Hyderabad,Sportswear,SKU_ELE_006,23,1302.08,148,4,0,none
2022-03-25,Ahmedabad,Footwear,SKU_SPO_008,18,1896.48,234,3,0,none
2022-01-22,Pune,Electronics,SKU_SPO_003,25,2467.83,167,2,0,none
2023-04-04,Chennai,Apparel,SKU_APP_009,21,3322.25,360,4,1,none
2023-06-23,Pune,Accessories,SKU_SPO_006,14,3597.81,64,5,0,none
2023-12-08,Pune,Footwear,SKU_ELE_006,20,3809.63,188,3,0,none
2024-04-28,Ahmedabad,Footwear,SKU_APP_009,16,539.31,176,5,0,none
2023-01-17,Pune,Apparel,SKU_ACC_008,18,3096.8,287,5,0,none
2024-01-18,Chennai,Accessories,SKU_ELE_006,18,3930.7,62,5,0,none
2023-03-16,Chennai,Sportswear,SKU_ACC_005,23,3366.72,116,5,0,none
2023-08-27,Chennai,Electronics,SKU_APP_004,17,3047.9,83,3,0,none
2022-01-21,Delhi,Sportswear,SKU_FOO_009,17,3787.07,262,4,1,none
2022-10-30,Bangalore,Electronics,SKU_ACC_005,54,1516.81,314,5,0,diwali
2024-05-18,Ahmedabad,Sportswear,SKU_FOO_010,17,312.86,125,5,0,none
2022-03-25,Hyderabad,Apparel,SKU_FOO_009,18,3652.2,378,2,0,none
2024-02-13,Pune,Footwear,SKU_ELE_002,20,2348.65,260,5,0,none
2023-10-21,Pune,Apparel,SKU_ELE_007,21,2075.49,384,5,0,none
2023-03-29,Kolkata,Sportswear,SKU_FOO_009,22,255.43,75,2,1,none
2023-01-22,Mumbai,Apparel,SKU_ELE_002,31,2500.37,191,5,1,none
2023-05-22,Chennai,Sportswear,SKU_ELE_005,26,2652.3,130,4,0,none
2022-09-14,Chennai,Electronics,SKU_APP_002,23,3513.21,122,5,0,none
2023-07-24,Kolkata,Electronics,SKU_ACC_008,22,1190.34,282,5,0,none
2024-06-10,Kolkata,Sportswear,SKU_ACC_003,24,1332.56,53,3,1,none
2023-06-11,Bangalore,Apparel,SKU_ACC_008,9,3557.24,76,1,0,none
2022-06-11,Pune,Electronics,SKU_SPO_002,22,744.46,120,4,0,none
2022-06-12,Bangalore,Electronics,SKU_APP_008,26,2653.65,181,1,1,none
2024-04-11,Chennai,Electronics,SKU_SPO_007,18,3681.0,376,2,1,none
2024-03-03,Ahmedabad,Footwear,SKU_FOO_003,13,2341.67,109,5,0,none
2024-03-02,Kolkata,Accessories,SKU_FOO_008,24,676.13,66,1,1,none
2023-06-08,Kolkata,Footwear,SKU_FOO_010,18,2813.73,227,4,0,none
2024-02-25,Hyderabad,Sportswear,SKU_SPO_004,23,1995.43,236,5,0,none
2022-09-28,Mumbai,Electronics,SKU_SPO_010,19,3444.26,104,2,0,none
2023-05-07,Mumbai,Apparel,SKU_SPO_001,18,3950.51,386,5,0,none
2022-07-27,Mumbai,Electronics,SKU_SPO_008,25,2256.84,222,2,0,none
2023-06-23,Hyderabad,Electronics,SKU_FOO_004,14,656.54,359,5,0,none
2023-08-07,Ahmedabad,Electronics,SKU_ELE_010,21,3987.24,55,1,1,none
2022-03-01,Pune,Sportswear,SKU_ACC_010,19,1966.13,184,2,0,none
2023-03-06,Kolkata,Electronics,SKU_ELE_007,19,3407.29,272,4,0,none
2023-10-19,Ahmedabad,Sportswear,SKU_ACC_003,15,1500.58,248,5,1,none
2023-08-28,Hyderabad,Accessories,SKU_APP_001,25,1203.47,267,5,0,none
2022-11-05,Pune,Electronics,SKU_ELE_008,15,809.66,119,5,0,none
2023-06-04,Hyderabad,Electronics,SKU_APP_007,17,2408.07,59,4,1,none
2023-08-14,Pune,Sportswear,SKU_SPO_008,23,3256.21,283,4,0,none
2022-01-27,Delhi,Electronics,SKU_FOO_004,24,1697.27,95,5,0,none
2023-11-17,Hyderabad,Electronics,SKU_FOO_002,25,3198.76,141,1,0,none
2023-07-16,Hyderabad,Sportswear,SKU_FOO_006,26,1376.01,70,5,1,none
2022-07-18,Delhi,Electronics,SKU_FOO_005,16,890.99,223,5,1,none
2023-01-22,Hyderabad,Accessories,SKU_FOO_009,14,2980.72,250,4,1,none
2022-12-15,Hyderabad,Accessories,SKU_APP_007,20,3125.18,211,4,0,none
2023-11-24,Pune,Footwear,SKU_SPO_009,14,1362.07,245,2,0,none
2023-06-20,Delhi,Electronics,SKU_ELE_008,20,2322.39,54,2,0,none
2024-04-07,Delhi,Sportswear,SKU_ACC_004,16,1749.59,380,2,0,none
2023-01-13,Delhi,Accessories,SKU_ELE_005,11,2294.55,272,5,0,none
2024-06-17,Bangalore,Sportswear,SKU_APP_002,24,3901.42,160,1,0,none
2023-07-12,Pune,Accessories,SKU_FOO_006,14,3782.0,109,5,1,none
2023-06-11,Delhi,Electronics,SKU_FOO_010,22,660.22,126,4,0,none
2022-06-02,Kolkata,Sportswear,SKU_ELE_010,28,2482.98,325,2,0,none
2024-01-04,Chennai,Apparel,SKU_ELE_003,19,820.66,145,2,0,none
2022-07-25,Kolkata,Apparel,SKU_APP_004,29,3078.98,132,2,0,none
2023-03-31,Ahmedabad,Footwear,SKU_ELE_002,17,2547.3,264,3,0,none
2022-09-30,Hyderabad,Footwear,SKU_FOO_004,28,3240.96,368,4,0,none
2024-06-12,Delhi,Sportswear,SKU_ACC_006,31,779.89,124,5,0,none
2022-08-24,Kolkata,Accessories,SKU_SPO_001,18,1909.54,54,3,1,none
2024-05-01,Bangalore,Sportswear,SKU_ELE_004,21,2424.35,127,5,0,none
2024-01-10,Chennai,Sportswear,SKU_APP_007,11,1405.03,393,3,1,none
2023-06-05,Delhi,Electronics,SKU_ACC_008,22,2429.66,355,1,1,none
2023-11-09,Pune,Accessories,SKU_ACC_009,14,3577.1,195,1,0,none
2024-04-10,Chennai,Accessories,SKU_SPO_004,26,922.42,81,1,0,none
2023-12-27,Pune,Footwear,SKU_SPO_005,19,2408.66,68,5,0,none
2023-05-16,Ahmedabad,Sportswear,SKU_SPO_010,28,3739.99,355,2,0,none
2022-04-27,Hyderabad,Accessories,SKU_APP_008,12,1377.01,241,5,0,none
2023-01-21,Hyderabad,Footwear,SKU_APP_007,21,393.85,313,1,0,none
2022-12-10,Chennai,Sportswear,SKU_ELE_010,17,1814.07,221,4,0,none
2023-08-07,Bangalore,Electronics,SKU_ELE_010,19,2896.29,69,1,0,none
2023-01-30,Bangalore,Electronics,SKU_ACC_002,21,510.69,230,2,1,none
2022-03-05,Delhi,Accessories,SKU_SPO_006,18,523.28,379,4,0,none
2023-12-18,Pune,Footwear,SKU_FOO_005,16,474.67,283,4,0,none
2023-12-22,Pune,Sportswear,SKU_FOO_007,19,3539.96,61,2,0,none
2022-03-13,Mumbai,Sportswear,SKU_ACC_003,13,3136.91,155,5,0,none
2024-02-28,Bangalore,Accessories,SKU_APP_007,17,2473.89,310,2,0,none
2022-10-01,Bangalore,Footwear,SKU_FOO_002,25,2032.6,318,1,0,none
2022-11-16,Mumbai,Footwear,SKU_SPO_009,20,818.86,108,3,0,none
2022-12-04,Bangalore,Electronics,SKU_ELE_001,22,3050.15,187,1,0,none
2023-01-01,Mumbai,Footwear,SKU_FOO_006,12,775.6,362,5,0,none
2023-05-10,Delhi,Sportswear,SKU_ELE_003,19,1816.34,76,4,0,none
2023-08-30,Delhi,Footwear,SKU_ELE_005,18,2499.7,274,5,0,none
2022-06-15,Delhi,Accessories,SKU_APP_009,21,2451.21,279,5,0,none
2023-06-28,Kolkata,Footwear,SKU_ELE_001,16,3560.56,356,5,0,none
2022-01-11,Kolkata,Accessories,SKU_ELE_010,28,1591.06,241,4,1,none
2022-10-28,Chennai,Accessories,SKU_APP_007,33,878.27,381,3,0,diwali
2023-12-30,Delhi,Footwear,SKU_APP_008,15,901.59,302,4,0,none
2024-03-11,Pune,Sportswear,SKU_ACC_005,19,1029.5,229,3,0,none
2022-04-12,Ahmedabad,Footwear,SKU_APP_007,16,3144.97,102,1,1,none
2023-03-01,Hyderabad,Apparel,SKU_ACC_009,11,955.1,51,1,0,none
2023-01-27,Mumbai,Sportswear,SKU_APP_003,17,3960.64,206,4,0,none
2024-02-18,Chennai,Apparel,SKU_ELE_002,30,419.14,398,2,0,none
2022-08-02,Kolkata,Footwear,SKU_FOO_010,25,1380.2,279,5,0,none
2023-11-22,Chennai,Apparel,SKU_SPO_010,21,417.87,136,1,0,none
2022-03-29,Mumbai,Sportswear,SKU_ELE_006,14,3033.45,125,5,0,none
2023-07-07,Hyderabad,Footwear,SKU_FOO_003,21,2857.69,84,4,0,none
2023-02-05,Mumbai,Footwear,SKU_SPO_007,32,262.77,68,1,0,none
2023-08-11,Hyderabad,Sportswear,SKU_FOO_002,27,716.04,216,3,1,none
2024-06-07,Kolkata,Apparel,SKU_ELE_002,20,2997.63,68,3,0,none
2022-02-15,Pune,Footwear,SKU_ELE_003,18,3951.69,303,5,0,none
2023-11-03,Chennai,Accessories,SKU_FOO_010,26,2478.61,142,3,0,none
2023-04-08,Ahmedabad,Sportswear,SKU_SPO_007,15,3423.64,207,4,0,none
2023-08-15,Pune,Electronics,SKU_ELE_006,11,2973.06,144,2,0,none
2022-11-06,Kolkata,Sportswear,SKU_ACC_008,20,2281.49,354,2,0,none
2022-03-27,Chennai,Footwear,SKU_SPO_005,9,532.13,289,3,0,none
2022-04-02,Bangalore,Footwear,SKU_ACC_005,25,3978.96,368,4,1,none
2023-10-22,Kolkata,Footwear,SKU_SPO_007,16,1275.9,300,4,0,none
2023-11-04,Ahmedabad,Accessories,SKU_ELE_004,23,2922.79,133,3,0,none
2023-12-15,Hyderabad,Sportswear,SKU_FOO_004,21,755.0,313,3,1,none
2022-08-30,Mumbai,Accessories,SKU_SPO_005,22,1672.13,344,2,1,none
2024-05-14,Ahmedabad,Footwear,SKU_ACC_010,23,535.15,144,1,1,none
2022-01-02,Hyderabad,Apparel,SKU_APP_002,22,3904.81,370,1,0,none
2022-08-13,Pune,Sportswear,SKU_ELE_003,28,1369.32,241,4,0,none
2024-03-11,Bangalore,Accessories,SKU_ELE_005,18,3675.37,148,3,0,none
2024-01-15,Chennai,Footwear,SKU_ELE_001,18,516.88,251,3,0,none
2023-08-12,Ahmedabad,Sportswear,SKU_FOO_006,24,293.92,232,5,0,none
2022-04-26,Kolkata,Apparel,SKU_FOO_009,21,1590.01,146,5,0,none
2023-10-28,Pune,Apparel,SKU_FOO_002,22,3095.42,77,1,1,none
2022-04-13,Bangalore,Sportswear,SKU_ACC_005,16,1378.07,164,3,0,none
2022-07-13,Mumbai,Electronics,SKU_ELE_002,26,1313.39,222,2,0,none
2022-06-15,Hyderabad,Sportswear,SKU_SPO_005,21,619.1,57,1,0,none
2024-05-20,Kolkata,Footwear,SKU_FOO_003,22,3965.69,61,4,0,none
2022-03-31,Ahmedabad,Footwear,SKU_ACC_002,23,2018.36,129,1,0,none
2023-11-17,Pune,Sportswear,SKU_FOO_008,12,1716.42,359,4,0,none
2022-05-02,Bangalore,Electronics,SKU_ACC_010,41,2578.24,189,2,0,eid
2022-05-23,Delhi,Electronics,SKU_APP_005,27,3775.89,387,5,0,none
2022-04-16,Mumbai,Footwear,SKU_ELE_008,17,3116.96,244,1,0,none
2024-06-05,Delhi,Sportswear,SKU_ELE_002,17,3985.29,215,5,0,none
2023-03-04,Pune,Sportswear,SKU_SPO_010,17,1973.5,228,4,0,none
2022-11-01,Pune,Apparel,SKU_ELE_005,21,2515.03,185,1,0,none
2024-05-21,Delhi,Footwear,SKU_APP_002,23,1891.85,210,2,0,none
2022-11-13,Pune,Accessories,SKU_FOO_007,17,1642.66,389,4,0,none
2023-09-27,Kolkata,Electronics,SKU_APP_001,17,2717.5,50,4,0,none
2022-01-09,Mumbai,Footwear,SKU_FOO_008,22,3692.76,311,1,1,none
2024-02-13,Kolkata,Electronics,SKU_SPO_010,19,3562.39,154,4,0,none
2022-03-14,Bangalore,Footwear,SKU_APP_003,13,2466.32,285,1,1,none
2022-12-25,Chennai,Accessories,SKU_ELE_008,22,2174.24,352,1,0,none
2022-08-11,Chennai,Accessories,SKU_FOO_008,19,3155.57,244,1,0,none
2023-02-20,Delhi,Accessories,SKU_APP_004,19,2382.63,113,5,0,none
2023-07-07,Pune,Electronics,SKU_APP_002,20,2102.77,206,5,0,none
2023-01-05,Ahmedabad,Footwear,SKU_FOO_008,18,902.31,282,3,0,none
2023-12-17,Hyderabad,Apparel,SKU_ELE_009,24,2361.68,228,1,0,none
2022-09-21,Chennai,Apparel,SKU_ELE_005,21,2405.1,221,5,0,none
2024-04-19,Ahmedabad,Electronics,SKU_APP_001,23,3741.84,260,4,0,none
2023-11-21,Kolkata,Apparel,SKU_SPO_008,15,2338.64,219,4,0,none
2024-05-09,Pune,Apparel,SKU_FOO_007,20,744.98,237,3,0,none
2022-11-14,Chennai,Apparel,SKU_FOO_002,23,1369.84,63,2,0,none
2022-03-25,Kolkata,Footwear,SKU_FOO_001,12,2149.66,350,5,1,none
2022-11-14,Pune,Apparel,SKU_FOO_006,29,2780.36,378,2,0,none
2022-04-21,Hyderabad,Sportswear,SKU_ELE_005,27,464.46,151,2,0,none
2022-09-08,Kolkata,Apparel,SKU_APP_004,19,1789.26,137,5,0,none
2023-01-18,Delhi,Accessories,SKU_SPO_004,17,1837.91,358,3,0,none
2022-01-07,Kolkata,Sportswear,SKU_APP_006,28,500.95,166,1,0,none
2023-04-04,Delhi,Electronics,SKU_ELE_005,20,2136.75,315,5,0,none
2022-03-25,Pune,Electronics,SKU_APP_002,21,2183.6,166,3,0,none
2022-07-27,Kolkata,Electronics,SKU_FOO_006,20,2567.8,199,2,0,none
