date,distribution_region,product_name,brand,order_quantity,wholesale_unit_price_inr,warehouse_stock,dispatch_lead_time_days,bulk_discount_flag,season_event
2024-03-09,North,Liberty Force-10 School Shoes,Liberty,21,420.68,78,2,0,none
2024-03-09,North,Action Formal Leather Shoes,Action,16,,52,2,0,none
2024-03-09,South,Relaxo Hawai Slippers,Relaxo,97,82.8,405,3,0,none
2024-03-09,South,Sparx Running Shoes SM-450,Sparx,120,633.2,321,3,0,none
2024-03-09,South,Bata Comfit Sandals,Bata,41,300.04,150,4,0,none
2024-03-09,South,Liberty Force-10 School Shoes,Liberty,21,415.76,63,3,0,none
2024-03-09,South,Action Formal Leather Shoes,Action,17,566.17,61,4,0,none
2024-03-09,West,Relaxo Hawai Slippers,Relaxo,82,86.3,315,3,0,none
2024-03-09,West,Sparx Running Shoes SM-450,Sparx,33,654.92,161,4,0,none
2024-03-09,West,Bata Comfit Sandals,Bata,49,307.8,143,1,0,none
2024-03-09,West,Liberty Force-10 School Shoes,Liberty,19,416.15,70,2,0,none
2024-03-09,West,Action Formal Leather Shoes,Action,17,608.78,59,4,0,none
2024-03-10,North,Relaxo Hawai Slippers,Relaxo,97,90.18,438,2,0,none
2024-03-10,North,Sparx Running Shoes SM-450,Sparx,,647.18,85,2,0,none
2024-03-10,North,Bata Comfit Sandals,Bata,32,316.87,,3,0,none
2024-03-10,North,Liberty Force-10 School Shoes,Liberty,20,400.18,70,3,1,none
2024-03-10,North,Action Formal Leather Shoes,Action,18,554.75,78,4,0,none
2024-03-10,South,Relaxo Hawai Slippers,Relaxo,80,82.18,311,2,0,none
2024-03-10,South,Sparx Running Shoes SM-450,Sparx,32,662.32,156,1,1,none
2024-03-10,South,Bata Comfit Sandals,Bata,,329.13,160,4,0,none
2024-03-10,South,Liberty Force-10 School Shoes,Liberty,21,414.55,91,3,0,none
2024-03-10,South,Action Formal Leather Shoes,Action,,572.53,70,2,0,none
2024-03-10,West,Relaxo Hawai Slippers,Relaxo,76,89.5,220,1,1,none
2024-03-10,West,Sparx Running Shoes SM-450,Sparx,29,646.2,124,4,0,none
2024-03-10,West,Bata Comfit Sandals,Bata,42,310.81,171,1,0,none
2024-03-10,West,Liberty Force-10 School Shoes,Liberty,23,416.47,96,4,0,none
2024-03-10,West,Action Formal Leather Shoes,Action,19,605.69,95,2,0,none
2024-03-11,North,Relaxo Hawai Slippers,Relaxo,138,86.09,492,3,0,none
2024-03-11,North,Sparx Running Shoes SM-450,Sparx,42,672.55,155,1,0,none
2024-03-11,North,Bata Comfit Sandals,Bata,65,316.25,219,3,0,none
2024-03-11,North,Liberty Force-10 School Shoes,Liberty,,427.17,116,4,0,none
2024-03-11,North,Action Formal Leather Shoes,Action,27,591.46,131,2,0,none
2024-03-11,South,Relaxo Hawai Slippers,Relaxo,128,91.53,545,3,0,none
2024-03-11,South,Sparx Running Shoes SM-450,Sparx,52,651.41,187,3,0,none
2024-03-11,South,Bata Comfit Sandals,Bata,64,327.44,215,1,0,none
2024-03-11,South,Liberty Force-10 School Shoes,Liberty,30,424.4,144,3,0,none
2024-03-11,South,Action Formal Leather Shoes,Action,26,590.75,106,3,0,none
2024-03-11,West,Relaxo Hawai Slippers,Relaxo,152,87.21,466,2,0,none
2024-03-11,West,Sparx Running Shoes SM-450,Sparx,54,627.1,229,1,0,none
2024-03-11,West,Bata Comfit Sandals,Bata,65,327.36,280,4,0,none
2024-03-11,West,Liberty Force-10 School Shoes,Liberty,32,414.08,129,4,0,none
2024-03-11,West,Action Formal Leather Shoes,Action,24,574.73,99,4,1,none
2024-03-12,North,Relaxo Hawai Slippers,Relaxo,136,80.81,517,4,0,none
2024-03-12,North,Sparx Running Shoes SM-450,Sparx,48,651.71,127,2,0,none
2024-03-12,North,Bata Comfit Sandals,Bata,53,327.32,241,1,0,none
2024-03-12,North,Liberty Force-10 School Shoes,Liberty,30,408.35,98,4,0,none
2024-03-12,North,Action Formal Leather Shoes,Action,25,584.13,96,2,0,none
2024-03-12,South,Relaxo Hawai Slippers,Relaxo,136,85.8,605,2,0,none
2024-03-12,South,Sparx Running Shoes SM-450,Sparx,40,665.73,182,3,0,none
2024-03-12,South,Bata Comfit Sandals,Bata,60,337.31,247,2,0,none
2024-03-12,South,Liberty Force-10 School Shoes,Liberty,32,403.71,144,4,0,none
2024-03-12,South,Action Formal Leather Shoes,Action,22,579.87,63,3,0,none
2024-03-12,West,Relaxo Hawai Slippers,Relaxo,144,86.3,387,4,0,none
2024-03-12,West,Sparx Running Shoes SM-450,Sparx,58,666.98,277,2,0,none
2024-03-12,West,Bata Comfit Sandals,Bata,56,336.69,167,1,0,none
2024-03-12,West,Liberty Force-10 School Shoes,Liberty,32,395.15,117,4,0,none
2024-03-12,West,Action Formal Leather Shoes,Action,27,603.69,75,1,0,none
2024-03-13,North,Relaxo Hawai Slippers,Relaxo,,84.26,546,4,0,none
2024-03-13,North,Sparx Running Shoes SM-450,Sparx,188,636.69,752,1,0,none
2024-03-13,North,Bata Comfit Sandals,Bata,53,334.52,181,4,0,none
2024-03-13,North,Liberty Force-10 School Shoes,Liberty,34,426.09,146,3,1,none
2024-03-13,North,Action Formal Leather Shoes,Action,28,570.8,134,2,0,none
2024-03-13,South,Relaxo Hawai Slippers,Relaxo,136,84.16,572,3,0,none
2024-03-13,South,Sparx Running Shoes SM-450,Sparx,53,664.11,261,3,0,none
2024-03-13,South,Bata Comfit Sandals,Bata,52,337.9,133,4,0,none
2024-03-13,South,Liberty Force-10 School Shoes,Liberty,34,425.34,159,2,0,none
2024-03-13,South,Action Formal Leather Shoes,Action,28,577.41,82,2,0,none
2024-03-13,West,Relaxo Hawai Slippers,Relaxo,133,83.5,519,1,0,none
2024-03-13,West,Sparx Running Shoes SM-450,Sparx,,654.32,178,3,0,none
2024-03-13,West,Bata Comfit Sandals,Bata,64,333.59,198,3,0,none
2024-03-13,West,Liberty Force-10 School Shoes,Liberty,35,404.84,115,1,0,none
2024-03-13,West,Action Formal Leather Shoes,Action,23,575.21,102,3,0,none
2024-03-14,North,Relaxo Hawai Slippers,Relaxo,154,86.18,465,1,0,none
2024-03-14,North,Sparx Running Shoes SM-450,Sparx,40,633.26,,3,0,none
2024-03-14,North,Bata Comfit Sandals,Bata,60,319.82,170,2,0,none
2024-03-14,North,Liberty Force-10 School Shoes,Liberty,34,429.97,154,2,0,none
2024-03-14,North,Action Formal Leather Shoes,Action,24,567.1,96,1,0,none
2024-03-14,South,Relaxo Hawai Slippers,Relaxo,143,86.1,651,3,0,none
2024-03-14,South,Sparx Running Shoes SM-450,Sparx,53,657.15,182,3,0,none
2024-03-14,South,Bata Comfit Sandals,Bata,53,321.28,251,4,1,none
2024-03-14,South,Liberty Force-10 School Shoes,Liberty,,,143,2,0,none
2024-03-14,South,Action Formal Leather Shoes,Action,28,,118,4,0,none
2024-03-14,West,Relaxo Hawai Slippers,Relaxo,122,83.81,342,4,0,none
2024-03-14,West,Sparx Running Shoes SM-450,Sparx,46,649.43,198,1,0,none
2024-03-14,West,Bata Comfit Sandals,Bata,59,309.09,204,3,0,none
2024-03-14,West,Liberty Force-10 School Shoes,Liberty,33,425.04,159,3,0,none
2024-03-14,West,Action Formal Leather Shoes,Action,22,577.84,96,2,0,none
2024-03-15,North,Relaxo Hawai Slippers,Relaxo,140,91.21,435,1,0,none
2024-03-15,North,Sparx Running Shoes SM-450,Sparx,47,648.8,,1,0,none
2024-03-15,North,Bata Comfit Sandals,Bata,56,301.37,255,3,0,none
2024-03-15,North,Liberty Force-10 School Shoes,Liberty,31,395.8,80,2,0,none
2024-03-15,North,Action Formal Leather Shoes,Action,25,573.04,120,3,0,none
2024-03-15,South,Relaxo Hawai Slippers,Relaxo,125,85.82,544,1,1,none
2024-03-15,South,Sparx Running Shoes SM-450,Sparx,49,628.73,195,3,0,none
2024-03-15,South,Bata Comfit Sandals,Bata,59,336.1,262,3,0,none
2024-03-15,South,Liberty Force-10 School Shoes,Liberty,30,405.71,120,4,0,none
2024-03-15,South,Action Formal Leather Shoes,Action,22,560.23,97,1,0,none
2024-03-15,West,Relaxo Hawai Slippers,Relaxo,124,90.13,414,2,0,none
2024-03-15,West,Sparx Running Shoes SM-450,Sparx,50,652.31,164,4,1,none
2024-03-15,West,Bata Comfit Sandals,Bata,54,318.17,267,3,0,none
2024-03-15,West,Liberty Force-10 School Shoes,Liberty,30,400.1,147,4,0,none
2024-03-15,West,Action Formal Leather Shoes,Action,21,553.57,54,2,0,none
2024-03-16,North,Relaxo Hawai Slippers,Relaxo,92,89.71,334,4,0,none
2024-03-16,North,Sparx Running Shoes SM-450,Sparx,,677.61,138,3,0,none
2024-03-16,North,Bata Comfit Sandals,Bata,45,321.28,158,3,0,none
2024-03-16,North,Liberty Force-10 School Shoes,Liberty,22,397.38,90,3,1,none
2024-03-16,North,Action Formal Leather Shoes,Action,15,559.94,39,3,0,none
2024-03-16,South,Relaxo Hawai Slippers,Relaxo,83,87.98,275,2,0,none
2024-03-16,South,Sparx Running Shoes SM-450,Sparx,31,620.27,103,2,0,none
2024-03-16,South,Bata Comfit Sandals,Bata,40,334.12,191,2,0,none
2024-03-16,South,Liberty Force-10 School Shoes,Liberty,18,,60,3,0,none
2024-03-16,South,Action Formal Leather Shoes,Action,,605.13,58,1,0,none
2024-03-16,West,Relaxo Hawai Slippers,Relaxo,344,81.83,1615,4,0,none
2024-03-16,West,Sparx Running Shoes SM-450,Sparx,,620.5,149,1,1,none
2024-03-16,West,Bata Comfit Sandals,Bata,,328.05,157,3,0,none
2024-03-16,West,Liberty Force-10 School Shoes,Liberty,23,402.36,69,4,0,none
2024-03-16,West,Action Formal Leather Shoes,Action,15,606.93,75,3,0,none
2024-03-17,North,Relaxo Hawai Slippers,Relaxo,77,89.2,,1,0,none
2024-03-17,North,Sparx Running Shoes SM-450,Sparx,31,630.33,151,3,0,none
2024-03-17,North,Bata Comfit Sandals,Bata,40,302.04,174,1,0,none
2024-03-17,North,Liberty Force-10 School Shoes,Liberty,24,391.94,109,4,0,none
2024-03-17,North,Action Formal Leather Shoes,Action,16,584.98,43,3,0,none
2024-03-17,South,Relaxo Hawai Slippers,Relaxo,97,84.28,407,1,1,none
2024-03-17,South,Sparx Running Shoes SM-450,Sparx,29,645.54,123,2,0,none
2024-03-17,South,Bata Comfit Sandals,Bata,37,,179,4,0,none
2024-03-17,South,Liberty Force-10 School Shoes,Liberty,24,395.32,103,2,0,none
2024-03-17,South,Action Formal Leather Shoes,Action,15,554.54,56,3,0,none
2024-03-17,West,Relaxo Hawai Slippers,Relaxo,93,85.92,440,3,0,none
2024-03-17,West,Sparx Running Shoes SM-450,Sparx,31,627.48,87,2,0,none
2024-03-17,West,Bata Comfit Sandals,Bata,42,332.91,201,3,1,none
2024-03-17,West,Liberty Force-10 School Shoes,Liberty,22,429.81,95,4,0,none
2024-03-17,West,Action Formal Leather Shoes,Action,18,551.73,80,3,0,none
2024-03-18,North,Relaxo Hawai Slippers,Relaxo,119,90.96,364,2,0,none
2024-03-18,North,Sparx Running Shoes SM-450,Sparx,54,642.36,264,1,0,none
2024-03-18,North,Bata Comfit Sandals,Bata,61,315.92,299,4,0,none
2024-03-18,North,Liberty Force-10 School Shoes,Liberty,31,427.78,150,1,1,none
2024-03-18,North,Action Formal Leather Shoes,Action,28,565.4,133,1,0,none
2024-03-18,South,Relaxo Hawai Slippers,Relaxo,155,82.85,416,3,1,none
2024-03-18,South,Sparx Running Shoes SM-450,Sparx,46,646.69,201,3,0,none
2024-03-18,South,Bata Comfit Sandals,Bata,,337.33,148,4,1,none
2024-03-18,South,Liberty Force-10 School Shoes,Liberty,25,391.14,77,4,0,none
2024-03-18,South,Action Formal Leather Shoes,Action,22,563.26,101,4,0,none
2024-03-18,West,Relaxo Hawai Slippers,Relaxo,121,83.93,589,1,0,none
2024-03-18,West,Sparx Running Shoes SM-450,Sparx,52,647.89,244,2,0,none
2024-03-18,West,Bata Comfit Sandals,Bata,60,325.04,155,2,0,none
2024-03-18,West,Liberty Force-10 School Shoes,Liberty,29,418.82,122,3,0,none
2024-03-18,West,Action Formal Leather Shoes,Action,20,599.91,59,4,0,none
2024-03-19,North,Relaxo Hawai Slippers,Relaxo,126,81.1,399,1,1,none
2024-03-19,North,Sparx Running Shoes SM-450,Sparx,53,669.4,232,1,0,none
2024-03-19,North,Bata Comfit Sandals,Bata,44,337.86,136,2,0,none
2024-03-19,North,Liberty Force-10 School Shoes,Liberty,36,426.48,167,1,0,none
2024-03-19,North,Action Formal Leather Shoes,Action,25,604.61,111,4,0,none
2024-03-19,South,Relaxo Hawai Slippers,Relaxo,144,83.45,641,2,0,none
2024-03-19,South,Sparx Running Shoes SM-450,Sparx,57,648.19,246,4,0,none
2024-03-19,South,Bata Comfit Sandals,Bata,65,,246,2,0,none
2024-03-19,South,Liberty Force-10 School Shoes,Liberty,32,405.87,148,2,0,none
2024-03-19,South,Action Formal Leather Shoes,Action,22,557.54,97,2,0,none
2024-03-19,West,Relaxo Hawai Slippers,Relaxo,118,82.2,404,1,0,none
2024-03-19,West,Sparx Running Shoes SM-450,Sparx,51,648.47,,2,0,none
2024-03-19,West,Bata Comfit Sandals,Bata,59,314.74,279,4,0,none
2024-03-19,West,Liberty Force-10 School Shoes,Liberty,32,414.86,107,3,0,none
2024-03-19,West,Action Formal Leather Shoes,Action,23,575.25,95,1,0,none
2024-03-20,North,Relaxo Hawai Slippers,Relaxo,111,83.78,456,2,0,none
2024-03-20,North,Sparx Running Shoes SM-450,Sparx,52,643.3,150,2,0,none
2024-03-20,North,Bata Comfit Sandals,Bata,49,329.23,127,1,0,none
2024-03-20,North,Liberty Force-10 School Shoes,Liberty,33,419.5,142,4,0,none
2024-03-20,North,Action Formal Leather Shoes,Action,27,569.02,113,4,0,none
2024-03-20,South,Relaxo Hawai Slippers,Relaxo,137,87.36,403,1,0,none
2024-03-20,South,Sparx Running Shoes SM-450,Sparx,56,633.2,224,1,0,none
2024-03-20,South,Bata Comfit Sandals,Bata,58,335.53,147,2,0,none
2024-03-20,South,Liberty Force-10 School Shoes,Liberty,31,421.31,93,4,0,none
2024-03-20,South,Action Formal Leather Shoes,Action,23,572.51,79,4,0,none
2024-03-20,West,Relaxo Hawai Slippers,Relaxo,156,83.14,574,1,0,none
2024-03-20,West,Sparx Running Shoes SM-450,Sparx,44,645.02,192,4,0,none
2024-03-20,West,Bata Comfit Sandals,Bata,60,337.92,248,4,0,none
2024-03-20,West,Liberty Force-10 School Shoes,Liberty,31,411.33,133,3,0,none
2024-03-20,West,Action Formal Leather Shoes,Action,20,582.12,52,1,0,none
2024-03-21,North,Relaxo Hawai Slippers,Relaxo,536,84.93,2467,1,1,none
2024-03-21,North,Sparx Running Shoes SM-450,Sparx,56,645.95,246,4,0,none
2024-03-21,North,Bata Comfit Sandals,Bata,60,319.29,287,4,0,none
2024-03-21,North,Liberty Force-10 School Shoes,Liberty,29,414.67,124,2,0,none
2024-03-21,North,Action Formal Leather Shoes,Action,27,599.81,83,4,0,none
2024-03-21,South,Relaxo Hawai Slippers,Relaxo,140,84.23,600,4,0,none
2024-03-21,South,Sparx Running Shoes SM-450,Sparx,47,652.27,143,3,0,none
2024-03-21,South,Bata Comfit Sandals,Bata,61,,195,3,1,none
2024-03-21,South,Liberty Force-10 School Shoes,Liberty,34,429.69,134,3,0,none
2024-03-21,South,Action Formal Leather Shoes,Action,22,551.01,56,3,0,none
2024-03-21,West,Relaxo Hawai Slippers,Relaxo,138,84.5,455,4,1,none
2024-03-21,West,Sparx Running Shoes SM-450,Sparx,56,652.83,272,4,0,none
2024-03-21,West,Bata Comfit Sandals,Bata,220,316.37,649,2,1,none
2024-03-21,West,Liberty Force-10 School Shoes,Liberty,40,396.29,130,4,0,none
2024-03-21,West,Action Formal Leather Shoes,Action,24,606.24,86,1,0,none
2024-03-22,North,Relaxo Hawai Slippers,Relaxo,700,,2735,3,0,none
2024-03-22,North,Sparx Running Shoes SM-450,Sparx,54,668.34,233,3,0,none
2024-03-22,North,Bata Comfit Sandals,Bata,58,338.89,277,1,1,none
2024-03-22,North,Liberty Force-10 School Shoes,Liberty,,422.27,126,2,0,none
2024-03-22,North,Action Formal Leather Shoes,Action,21,553.83,93,4,0,none
2024-03-22,South,Relaxo Hawai Slippers,Relaxo,122,91.97,609,4,0,none
2024-03-22,South,Sparx Running Shoes SM-450,Sparx,50,655.53,250,4,0,none
2024-03-22,South,Bata Comfit Sandals,Bata,62,312.71,204,3,0,none
2024-03-22,South,Liberty Force-10 School Shoes,Liberty,36,391.7,166,2,0,none
2024-03-22,South,Action Formal Leather Shoes,Action,27,585.65,83,2,0,none
2024-03-22,West,Relaxo Hawai Slippers,Relaxo,145,87.29,724,3,0,none
2024-03-22,West,Sparx Running Shoes SM-450,Sparx,49,643.25,135,3,1,none
2024-03-22,West,Bata Comfit Sandals,Bata,,,252,3,0,none
2024-03-22,West,Liberty Force-10 School Shoes,Liberty,36,397.12,155,3,0,none
2024-03-22,West,Action Formal Leather Shoes,Action,23,569.48,75,2,0,none
2024-03-23,North,Relaxo Hawai Slippers,Relaxo,,85.46,246,3,0,none
2024-03-23,North,Sparx Running Shoes SM-450,Sparx,34,621.55,165,3,0,none
2024-03-23,North,Bata Comfit Sandals,Bata,41,322.66,123,1,0,none
2024-03-23,North,Liberty Force-10 School Shoes,Liberty,21,405.93,70,4,0,none
2024-03-23,North,Action Formal Leather Shoes,Action,17,,57,4,0,none
2024-03-23,South,Relaxo Hawai Slippers,Relaxo,83,90.23,306,3,0,none
2024-03-23,South,Sparx Running Shoes SM-450,Sparx,32,629.07,114,1,0,none
2024-03-23,South,Bata Comfit Sandals,Bata,36,328.94,112,3,1,none
2024-03-23,South,Liberty Force-10 School Shoes,Liberty,23,394.81,78,2,0,none
2024-03-23,South,Action Formal Leather Shoes,Action,16,608.83,70,2,0,none
2024-03-23,West,Relaxo Hawai Slippers,Relaxo,113,80.88,387,3,0,none
2024-03-23,West,Sparx Running Shoes SM-450,Sparx,30,667.56,110,4,0,none
2024-03-23,West,Bata Comfit Sandals,Bata,36,323.47,114,3,0,none
2024-03-23,West,Liberty Force-10 School Shoes,Liberty,24,400.45,95,1,0,none
2024-03-23,West,Action Formal Leather Shoes,Action,15,578.49,71,3,0,none
2024-03-24,North,Relaxo Hawai Slippers,Relaxo,93,89.93,393,3,0,none
2024-03-24,North,Sparx Running Shoes SM-450,Sparx,30,644.93,84,2,1,none
2024-03-24,North,Bata Comfit Sandals,Bata,43,330.64,120,2,0,none
2024-03-24,North,Liberty Force-10 School Shoes,Liberty,18,404.8,70,4,0,none
2024-03-24,North,Action Formal Leather Shoes,Action,16,589.16,58,2,0,none
2024-03-24,South,Relaxo Hawai Slippers,Relaxo,102,,423,3,0,none
2024-03-24,South,Sparx Running Shoes SM-450,Sparx,31,632.08,122,4,0,none
2024-03-24,South,Bata Comfit Sandals,Bata,42,309.15,196,1,0,none
2024-03-24,South,Liberty Force-10 School Shoes,Liberty,20,423.28,61,4,0,none
2024-03-24,South,Action Formal Leather Shoes,Action,19,594.24,84,2,0,none
2024-03-24,West,Relaxo Hawai Slippers,Relaxo,90,88.21,349,2,0,none
2024-03-24,West,Sparx Running Shoes SM-450,Sparx,32,639.9,130,4,0,none
2024-03-24,West,Bata Comfit Sandals,Bata,39,336.57,193,2,0,none
2024-03-24,West,Liberty Force-10 School Shoes,Liberty,21,400.73,65,2,0,none
2024-03-24,West,Action Formal Leather Shoes,Action,17,571.32,66,3,0,none
2024-03-25,North,Relaxo Hawai Slippers,Relaxo,171,85.06,692,3,1,Holi
2024-03-25,North,Sparx Running Shoes SM-450,Sparx,65,672.4,281,2,1,Holi
2024-03-25,North,Bata Comfit Sandals,Bata,66,308.37,255,2,1,Holi
2024-03-25,North,Liberty Force-10 School Shoes,Liberty,40,393.61,156,3,1,Holi
2024-03-25,North,Action Formal Leather Shoes,Action,33,594.85,93,2,1,Holi
2024-03-25,South,Relaxo Hawai Slippers,Relaxo,162,81.5,,4,1,Holi
2024-03-25,South,Sparx Running Shoes SM-450,Sparx,62,635.72,174,2,1,Holi
2024-03-25,South,Bata Comfit Sandals,Bata,69,310.57,243,4,1,Holi
2024-03-25,South,Liberty Force-10 School Shoes,Liberty,45,422.53,179,2,1,Holi
2024-03-25,South,Action Formal Leather Shoes,Action,31,592.88,95,2,1,Holi
2024-03-25,West,Relaxo Hawai Slippers,Relaxo,177,86.5,531,2,1,Holi
2024-03-25,West,Sparx Running Shoes SM-450,Sparx,70,673.74,224,4,1,Holi
2024-03-25,West,Bata Comfit Sandals,Bata,67,326.22,285,3,1,Holi
2024-03-25,West,Liberty Force-10 School Shoes,Liberty,46,390.59,199,4,1,Holi
2024-03-25,West,Action Formal Leather Shoes,Action,36,602.76,141,1,1,Holi
2024-03-26,North,Relaxo Hawai Slippers,Relaxo,,84.93,380,4,0,none
2024-03-26,North,Sparx Running Shoes SM-450,Sparx,52,623.28,216,1,0,none
2024-03-26,North,Bata Comfit Sandals,Bata,54,312.96,193,1,1,none
2024-03-26,North,Liberty Force-10 School Shoes,Liberty,37,409.8,180,4,0,none
2024-03-26,North,Action Formal Leather Shoes,Action,30,563.13,145,1,0,none
2024-03-26,South,Relaxo Hawai Slippers,Relaxo,150,80.18,612,3,0,none
2024-03-26,South,Sparx Running Shoes SM-450,Sparx,50,663.4,216,2,0,none
2024-03-26,South,Bata Comfit Sandals,Bata,61,300.71,211,4,0,none
2024-03-26,South,Liberty Force-10 School Shoes,Liberty,30,392.99,110,4,0,none
2024-03-26,South,Action Formal Leather Shoes,Action,24,579.97,65,1,0,none
2024-03-26,West,Relaxo Hawai Slippers,Relaxo,132,84.93,359,1,0,none
2024-03-26,West,Sparx Running Shoes SM-450,Sparx,54,635.18,221,2,0,none
2024-03-26,West,Bata Comfit Sandals,Bata,64,325.31,221,2,0,none
2024-03-26,West,Liberty Force-10 School Shoes,Liberty,30,428.19,77,1,0,none
2024-03-26,West,Action Formal Leather Shoes,Action,23,596.16,61,3,0,none
2024-03-27,North,Relaxo Hawai Slippers,Relaxo,121,88.91,591,4,0,none
2024-03-27,North,Sparx Running Shoes SM-450,Sparx,53,671.14,,3,0,none
2024-03-27,North,Bata Comfit Sandals,Bata,64,334.26,255,4,0,none
2024-03-27,North,Liberty Force-10 School Shoes,Liberty,34,413.69,110,2,0,none
2024-03-27,North,Action Formal Leather Shoes,Action,24,572.86,94,1,0,none
2024-03-27,South,Relaxo Hawai Slippers,Relaxo,120,83.59,585,1,0,none
2024-03-27,South,Sparx Running Shoes SM-450,Sparx,51,665.5,155,3,1,none
2024-03-27,South,Bata Comfit Sandals,Bata,66,,253,1,0,none
2024-03-27,South,Liberty Force-10 School Shoes,Liberty,36,400.78,93,2,0,none
2024-03-27,South,Action Formal Leather Shoes,Action,25,593.53,72,2,0,none
2024-03-27,West,Relaxo Hawai Slippers,Relaxo,115,88.71,427,4,0,none
2024-03-27,West,Sparx Running Shoes SM-450,Sparx,48,629.2,167,1,0,none
2024-03-27,West,Bata Comfit Sandals,Bata,,324.68,188,4,0,none
2024-03-27,West,Liberty Force-10 School Shoes,Liberty,32,420.37,112,3,0,none
2024-03-27,West,Action Formal Leather Shoes,Action,23,560.62,100,4,0,none
2024-03-28,North,Relaxo Hawai Slippers,Relaxo,151,84.0,388,1,0,none
2024-03-28,North,Sparx Running Shoes SM-450,Sparx,50,626.43,173,1,1,none
2024-03-28,North,Bata Comfit Sandals,Bata,56,300.32,223,1,0,none
2024-03-28,North,Liberty Force-10 School Shoes,Liberty,38,416.4,137,1,0,none
2024-03-28,North,Action Formal Leather Shoes,Action,21,586.37,71,3,0,none
2024-03-28,South,Relaxo Hawai Slippers,Relaxo,148,83.8,522,4,0,none
2024-03-28,South,Sparx Running Shoes SM-450,Sparx,53,630.64,209,4,0,none
2024-03-28,South,Bata Comfit Sandals,Bata,62,337.24,160,1,0,none
2024-03-28,South,Liberty Force-10 School Shoes,Liberty,33,420.02,161,3,0,none
2024-03-28,South,Action Formal Leather Shoes,Action,,592.17,85,4,0,none
2024-03-28,West,Relaxo Hawai Slippers,Relaxo,122,88.82,,1,0,none
2024-03-28,West,Sparx Running Shoes SM-450,Sparx,47,668.88,145,3,0,none
2024-03-28,West,Bata Comfit Sandals,Bata,58,311.46,,2,0,none
2024-03-28,West,Liberty Force-10 School Shoes,Liberty,34,412.11,115,1,1,none
2024-03-28,West,Action Formal Leather Shoes,Action,23,567.87,93,2,0,none
2024-03-29,North,Relaxo Hawai Slippers,Relaxo,151,87.65,458,3,0,none
