date,store_city,product_name,brand,units_sold,unit_price_inr,stock_on_hand,restock_lead_time_days,promotion_flag,sale_event
2024-03-05,Delhi,Samsung Galaxy M14 5G,Samsung,11,14117.12,31,7,0,none
2024-03-05,Delhi,Noise ColorFit Pulse 2,Noise,15,1619.71,73,7,0,none
2024-03-05,Delhi,JBL Go 3,JBL,12,2242.33,36,5,0,none
2024-03-06,Mumbai,boAt Airdopes 141,boAt,25,1268.35,65,7,0,none
2024-03-06,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,16,1545.05,71,3,0,none
2024-03-06,Mumbai,Samsung Galaxy M14 5G,Samsung,55,13901.63,198,7,0,none
2024-03-06,Mumbai,Noise ColorFit Pulse 2,Noise,16,1606.55,51,6,0,none
2024-03-06,Mumbai,JBL Go 3,JBL,12,2150.6,36,4,0,none
2024-03-06,Bangalore,boAt Airdopes 141,boAt,26,1344.27,128,3,0,none
2024-03-06,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,,1513.82,71,4,1,none
2024-03-06,Bangalore,Samsung Galaxy M14 5G,Samsung,8,13885.53,24,5,0,none
2024-03-06,Bangalore,Noise ColorFit Pulse 2,Noise,18,1561.47,48,5,0,none
2024-03-06,Bangalore,JBL Go 3,JBL,10,2240.14,47,6,0,none
2024-03-06,Delhi,boAt Airdopes 141,boAt,25,1312.67,84,6,0,none
2024-03-06,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,1532.95,48,6,0,none
2024-03-06,Delhi,Samsung Galaxy M14 5G,Samsung,11,13883.85,44,3,0,none
2024-03-06,Delhi,Noise ColorFit Pulse 2,Noise,17,,68,4,0,none
2024-03-06,Delhi,JBL Go 3,JBL,10,2197.69,36,3,0,none
2024-03-07,Mumbai,boAt Airdopes 141,boAt,28,1271.95,92,5,0,none
2024-03-07,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,70,1460.62,286,7,0,none
2024-03-07,Mumbai,Samsung Galaxy M14 5G,Samsung,11,14149.75,29,4,0,none
2024-03-07,Mumbai,Noise ColorFit Pulse 2,Noise,14,1580.63,56,5,1,none
2024-03-07,Mumbai,JBL Go 3,JBL,13,2246.43,59,3,0,none
2024-03-07,Bangalore,boAt Airdopes 141,boAt,27,1333.77,107,3,0,none
2024-03-07,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,12,1469.67,38,4,0,none
2024-03-07,Bangalore,Samsung Galaxy M14 5G,Samsung,11,13819.17,53,3,1,none
2024-03-07,Bangalore,Noise ColorFit Pulse 2,Noise,13,1644.92,51,7,0,none
2024-03-07,Bangalore,JBL Go 3,JBL,12,2183.14,46,3,0,none
2024-03-07,Delhi,boAt Airdopes 141,boAt,24,1323.31,87,3,1,none
2024-03-07,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,15,1516.3,66,7,0,none
2024-03-07,Delhi,Samsung Galaxy M14 5G,Samsung,11,14083.53,33,3,0,none
2024-03-07,Delhi,Noise ColorFit Pulse 2,Noise,13,1619.82,54,4,0,none
2024-03-07,Delhi,JBL Go 3,JBL,11,2159.17,48,7,0,none
2024-03-08,Mumbai,boAt Airdopes 141,boAt,96,1343.42,300,5,1,Womens Day
2024-03-08,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,16,1537.57,43,7,1,Womens Day
2024-03-08,Mumbai,Samsung Galaxy M14 5G,Samsung,11,14175.37,46,6,1,Womens Day
2024-03-08,Mumbai,Noise ColorFit Pulse 2,Noise,18,1624.53,63,7,1,Womens Day
2024-03-08,Mumbai,JBL Go 3,JBL,10,2152.3,47,7,1,Womens Day
2024-03-08,Bangalore,boAt Airdopes 141,boAt,23,1301.62,85,5,1,Womens Day
2024-03-08,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,13,1483.31,,3,1,Womens Day
2024-03-08,Bangalore,Samsung Galaxy M14 5G,Samsung,10,14191.01,40,6,1,Womens Day
2024-03-08,Bangalore,Noise ColorFit Pulse 2,Noise,17,1563.82,52,4,1,Womens Day
2024-03-08,Bangalore,JBL Go 3,JBL,9,2157.36,37,6,1,Womens Day
2024-03-08,Delhi,boAt Airdopes 141,boAt,,1251.1,93,7,1,Womens Day
2024-03-08,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,1472.0,59,5,1,Womens Day
2024-03-08,Delhi,Samsung Galaxy M14 5G,Samsung,11,13916.38,43,5,1,Womens Day
2024-03-08,Delhi,Noise ColorFit Pulse 2,Noise,15,1633.0,,7,1,Womens Day
2024-03-08,Delhi,JBL Go 3,JBL,12,2179.99,34,6,1,Womens Day
2024-03-09,Mumbai,boAt Airdopes 141,boAt,30,1342.66,110,4,0,none
2024-03-09,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,18,1518.73,79,3,0,none
2024-03-09,Mumbai,Samsung Galaxy M14 5G,Samsung,14,13836.5,60,5,0,none
2024-03-09,Mumbai,Noise ColorFit Pulse 2,Noise,19,1571.1,95,6,0,none
2024-03-09,Mumbai,JBL Go 3,JBL,14,2175.31,60,5,0,none
2024-03-09,Bangalore,boAt Airdopes 141,boAt,28,1302.16,97,3,0,none
2024-03-09,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,21,1519.63,94,3,0,none
2024-03-09,Bangalore,Samsung Galaxy M14 5G,Samsung,13,14103.47,48,7,0,none
2024-03-09,Bangalore,Noise ColorFit Pulse 2,Noise,17,1607.45,51,6,1,none
2024-03-09,Bangalore,JBL Go 3,JBL,11,2234.9,52,7,1,none
2024-03-09,Delhi,boAt Airdopes 141,boAt,33,1321.29,142,6,0,none
2024-03-09,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,18,1470.76,67,7,0,none
2024-03-09,Delhi,Samsung Galaxy M14 5G,Samsung,12,14145.99,37,3,0,none
2024-03-09,Delhi,Noise ColorFit Pulse 2,Noise,19,1616.79,65,6,0,none
2024-03-09,Delhi,JBL Go 3,JBL,14,2171.33,62,6,0,none
2024-03-10,Mumbai,boAt Airdopes 141,boAt,31,1329.67,100,5,0,none
2024-03-10,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,22,1504.56,107,4,0,none
2024-03-10,Mumbai,Samsung Galaxy M14 5G,Samsung,14,14139.82,57,6,0,none
2024-03-10,Mumbai,Noise ColorFit Pulse 2,Noise,19,1554.21,82,7,0,none
2024-03-10,Mumbai,JBL Go 3,JBL,13,2152.17,60,7,0,none
2024-03-10,Bangalore,boAt Airdopes 141,boAt,27,,91,4,0,none
2024-03-10,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,20,1506.39,92,4,0,none
2024-03-10,Bangalore,Samsung Galaxy M14 5G,Samsung,13,14145.22,55,6,0,none
2024-03-10,Bangalore,Noise ColorFit Pulse 2,Noise,17,1564.03,44,7,0,none
2024-03-10,Bangalore,JBL Go 3,JBL,13,2158.84,46,3,0,none
2024-03-10,Delhi,boAt Airdopes 141,boAt,32,1346.09,116,5,0,none
2024-03-10,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,20,1516.93,98,5,0,none
2024-03-10,Delhi,Samsung Galaxy M14 5G,Samsung,12,14089.08,49,4,0,none
2024-03-10,Delhi,Noise ColorFit Pulse 2,Noise,18,1616.78,55,4,0,none
2024-03-10,Delhi,JBL Go 3,JBL,14,2176.95,68,4,0,none
2024-03-11,Mumbai,boAt Airdopes 141,boAt,21,1301.43,83,4,0,none
2024-03-11,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1475.28,47,7,0,none
2024-03-11,Mumbai,Samsung Galaxy M14 5G,Samsung,13,14150.35,35,7,0,none
2024-03-11,Mumbai,Noise ColorFit Pulse 2,Noise,13,1647.23,61,5,0,none
2024-03-11,Mumbai,JBL Go 3,JBL,12,2193.79,32,7,0,none
2024-03-11,Bangalore,boAt Airdopes 141,boAt,25,1261.45,100,3,0,none
2024-03-11,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,15,1470.95,39,4,0,none
2024-03-11,Bangalore,Samsung Galaxy M14 5G,Samsung,11,14142.99,48,5,0,none
2024-03-11,Bangalore,Noise ColorFit Pulse 2,Noise,17,1622.5,80,5,0,none
2024-03-11,Bangalore,JBL Go 3,JBL,12,2216.7,59,4,0,none
2024-03-11,Delhi,boAt Airdopes 141,boAt,25,1262.27,66,3,1,none
2024-03-11,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,16,1484.24,79,3,0,none
2024-03-11,Delhi,Samsung Galaxy M14 5G,Samsung,12,13907.04,31,5,1,none
2024-03-11,Delhi,Noise ColorFit Pulse 2,Noise,15,1591.92,74,7,0,none
2024-03-11,Delhi,JBL Go 3,JBL,12,2233.59,42,4,0,none
2024-03-12,Mumbai,boAt Airdopes 141,boAt,27,1333.79,96,6,1,none
2024-03-12,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1546.08,49,3,0,none
2024-03-12,Mumbai,Samsung Galaxy M14 5G,Samsung,12,13849.04,58,3,0,none
2024-03-12,Mumbai,Noise ColorFit Pulse 2,Noise,15,1594.57,40,6,0,none
2024-03-12,Mumbai,JBL Go 3,JBL,11,2153.38,34,6,0,none
2024-03-12,Bangalore,boAt Airdopes 141,boAt,27,1293.66,104,7,0,none
2024-03-12,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,13,1485.13,57,6,0,none
2024-03-12,Bangalore,Samsung Galaxy M14 5G,Samsung,9,13988.26,41,6,0,none
2024-03-12,Bangalore,Noise ColorFit Pulse 2,Noise,12,1565.66,44,4,0,none
2024-03-12,Bangalore,JBL Go 3,JBL,10,2201.74,30,7,0,none
2024-03-12,Delhi,boAt Airdopes 141,boAt,27,1310.82,84,5,0,none
2024-03-12,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,20,1510.95,89,5,0,none
2024-03-12,Delhi,Samsung Galaxy M14 5G,Samsung,9,13927.84,40,4,1,none
2024-03-12,Delhi,Noise ColorFit Pulse 2,Noise,13,1605.74,34,4,0,none
2024-03-12,Delhi,JBL Go 3,JBL,11,2224.89,35,4,0,none
2024-03-13,Mumbai,boAt Airdopes 141,boAt,22,1318.47,65,6,0,none
2024-03-13,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,18,1519.66,62,7,0,none
2024-03-13,Mumbai,Samsung Galaxy M14 5G,Samsung,10,14084.79,35,4,0,none
2024-03-13,Mumbai,Noise ColorFit Pulse 2,Noise,15,1554.07,65,4,0,none
2024-03-13,Mumbai,JBL Go 3,JBL,13,2237.44,58,5,0,none
2024-03-13,Bangalore,boAt Airdopes 141,boAt,24,,85,4,0,none
2024-03-13,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,17,1516.11,72,3,0,none
2024-03-13,Bangalore,Samsung Galaxy M14 5G,Samsung,10,13842.18,29,5,0,none
2024-03-13,Bangalore,Noise ColorFit Pulse 2,Noise,18,1625.26,58,5,0,none
2024-03-13,Bangalore,JBL Go 3,JBL,11,2159.85,28,6,0,none
2024-03-13,Delhi,boAt Airdopes 141,boAt,27,1282.68,,4,0,none
2024-03-13,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,1508.98,37,3,0,none
2024-03-13,Delhi,Samsung Galaxy M14 5G,Samsung,10,13871.39,41,6,0,none
2024-03-13,Delhi,Noise ColorFit Pulse 2,Noise,16,1554.59,54,7,1,none
2024-03-13,Delhi,JBL Go 3,JBL,13,2175.57,40,7,0,none
2024-03-14,Mumbai,boAt Airdopes 141,boAt,28,1329.47,92,3,0,none
2024-03-14,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1540.33,44,5,0,none
2024-03-14,Mumbai,Samsung Galaxy M14 5G,Samsung,13,14129.28,56,6,0,none
2024-03-14,Mumbai,Noise ColorFit Pulse 2,Noise,16,1590.38,43,4,0,none
2024-03-14,Mumbai,JBL Go 3,JBL,10,2171.69,44,6,0,none
2024-03-14,Bangalore,boAt Airdopes 141,boAt,23,1292.91,60,4,0,none
2024-03-14,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,15,1477.95,,3,1,none
2024-03-14,Bangalore,Samsung Galaxy M14 5G,Samsung,13,13936.74,36,3,0,none
2024-03-14,Bangalore,Noise ColorFit Pulse 2,Noise,16,1626.68,59,3,0,none
2024-03-14,Bangalore,JBL Go 3,JBL,11,2161.76,47,4,0,none
2024-03-14,Delhi,boAt Airdopes 141,boAt,24,1304.27,83,5,0,none
2024-03-14,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,17,1522.01,71,4,0,none
2024-03-14,Delhi,Samsung Galaxy M14 5G,Samsung,12,13865.0,41,4,0,none
2024-03-14,Delhi,Noise ColorFit Pulse 2,Noise,14,1632.18,57,3,0,none
2024-03-14,Delhi,JBL Go 3,JBL,11,2226.24,46,3,0,none
2024-03-15,Mumbai,boAt Airdopes 141,boAt,22,1337.91,101,7,0,none
2024-03-15,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,17,1492.25,69,5,0,none
2024-03-15,Mumbai,Samsung Galaxy M14 5G,Samsung,13,13975.58,33,3,0,none
2024-03-15,Mumbai,Noise ColorFit Pulse 2,Noise,16,1554.91,61,5,0,none
2024-03-15,Mumbai,JBL Go 3,JBL,12,2152.03,54,5,0,none
2024-03-15,Bangalore,boAt Airdopes 141,boAt,26,1254.38,95,7,0,none
2024-03-15,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,,1539.48,41,6,0,none
2024-03-15,Bangalore,Samsung Galaxy M14 5G,Samsung,13,14001.18,55,7,0,none
2024-03-15,Bangalore,Noise ColorFit Pulse 2,Noise,16,1612.06,60,3,0,none
2024-03-15,Bangalore,JBL Go 3,JBL,11,2219.02,47,6,0,none
2024-03-15,Delhi,boAt Airdopes 141,boAt,27,1320.77,82,5,0,none
2024-03-15,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,,1521.42,56,3,0,none
2024-03-15,Delhi,Samsung Galaxy M14 5G,Samsung,11,14126.26,46,7,0,none
2024-03-15,Delhi,Noise ColorFit Pulse 2,Noise,14,1617.36,39,5,0,none
2024-03-15,Delhi,JBL Go 3,JBL,12,2192.66,35,6,0,none
2024-03-16,Mumbai,boAt Airdopes 141,boAt,24,1338.63,72,6,0,none
2024-03-16,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,,1531.32,82,5,0,none
2024-03-16,Mumbai,Samsung Galaxy M14 5G,Samsung,14,14183.28,70,5,0,none
2024-03-16,Mumbai,Noise ColorFit Pulse 2,Noise,17,1595.82,83,3,0,none
2024-03-16,Mumbai,JBL Go 3,JBL,16,2225.02,45,6,0,none
2024-03-16,Bangalore,boAt Airdopes 141,boAt,30,1282.39,129,6,0,none
2024-03-16,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,18,1485.36,60,3,0,none
2024-03-16,Bangalore,Samsung Galaxy M14 5G,Samsung,15,14012.91,65,6,0,none
2024-03-16,Bangalore,Noise ColorFit Pulse 2,Noise,20,,88,6,0,none
2024-03-16,Bangalore,JBL Go 3,JBL,13,2172.12,47,7,0,none
2024-03-16,Delhi,boAt Airdopes 141,boAt,33,1325.18,,5,0,none
2024-03-16,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,19,1531.33,56,7,0,none
2024-03-16,Delhi,Samsung Galaxy M14 5G,Samsung,15,14104.15,65,5,0,none
2024-03-16,Delhi,Noise ColorFit Pulse 2,Noise,18,1550.36,70,4,0,none
2024-03-16,Delhi,JBL Go 3,JBL,16,2186.85,68,7,0,none
2024-03-17,Mumbai,boAt Airdopes 141,boAt,24,1283.45,,4,0,none
2024-03-17,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,21,1492.1,,6,0,none
2024-03-17,Mumbai,Samsung Galaxy M14 5G,Samsung,14,14172.81,48,7,0,none
2024-03-17,Mumbai,Noise ColorFit Pulse 2,Noise,18,1590.68,87,4,1,none
2024-03-17,Mumbai,JBL Go 3,JBL,12,2209.8,43,4,0,none
2024-03-17,Bangalore,boAt Airdopes 141,boAt,33,1341.19,87,7,0,none
2024-03-17,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,18,1525.24,64,4,1,none
2024-03-17,Bangalore,Samsung Galaxy M14 5G,Samsung,14,13985.92,39,4,0,none
2024-03-17,Bangalore,Noise ColorFit Pulse 2,Noise,18,1636.08,58,3,0,none
2024-03-17,Bangalore,JBL Go 3,JBL,14,2180.13,44,3,0,none
2024-03-17,Delhi,boAt Airdopes 141,boAt,31,1295.98,103,4,0,none
2024-03-17,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,17,1488.6,62,6,0,none
2024-03-17,Delhi,Samsung Galaxy M14 5G,Samsung,12,14040.97,46,3,0,none
2024-03-17,Delhi,Noise ColorFit Pulse 2,Noise,20,1639.96,65,5,0,none
2024-03-17,Delhi,JBL Go 3,JBL,16,2204.0,57,4,0,none
2024-03-18,Mumbai,boAt Airdopes 141,boAt,24,1346.3,81,3,0,none
2024-03-18,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,14,1517.28,41,5,0,none
2024-03-18,Mumbai,Samsung Galaxy M14 5G,Samsung,11,13821.6,32,7,0,none
2024-03-18,Mumbai,Noise ColorFit Pulse 2,Noise,16,1613.54,64,5,0,none
2024-03-18,Mumbai,JBL Go 3,JBL,11,,36,4,0,none
2024-03-18,Bangalore,boAt Airdopes 141,boAt,28,1254.37,122,3,1,none
2024-03-18,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,17,1491.63,,5,0,none
2024-03-18,Bangalore,Samsung Galaxy M14 5G,Samsung,13,14009.2,45,4,0,none
2024-03-18,Bangalore,Noise ColorFit Pulse 2,Noise,15,1570.37,52,7,0,none
2024-03-18,Bangalore,JBL Go 3,JBL,11,,51,3,0,none
2024-03-18,Delhi,boAt Airdopes 141,boAt,27,1344.86,132,5,0,none
2024-03-18,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,15,1519.78,50,3,0,none
2024-03-18,Delhi,Samsung Galaxy M14 5G,Samsung,13,14149.82,44,3,0,none
2024-03-18,Delhi,Noise ColorFit Pulse 2,Noise,15,1550.5,55,6,0,none
2024-03-18,Delhi,JBL Go 3,JBL,12,2185.78,46,6,0,none
2024-03-19,Mumbai,boAt Airdopes 141,boAt,26,1282.28,128,3,0,none
2024-03-19,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1486.76,43,7,0,none
2024-03-19,Mumbai,Samsung Galaxy M14 5G,Samsung,10,13967.91,34,7,0,none
2024-03-19,Mumbai,Noise ColorFit Pulse 2,Noise,17,1586.19,60,6,0,none
2024-03-19,Mumbai,JBL Go 3,JBL,12,2184.11,36,4,0,none
2024-03-19,Bangalore,boAt Airdopes 141,boAt,22,1341.26,68,7,0,none
2024-03-19,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,15,1475.47,66,5,0,none
2024-03-19,Bangalore,Samsung Galaxy M14 5G,Samsung,11,14065.32,38,6,0,none
2024-03-19,Bangalore,Noise ColorFit Pulse 2,Noise,13,1581.74,50,7,0,none
2024-03-19,Bangalore,JBL Go 3,JBL,12,2207.71,42,3,0,none
2024-03-19,Delhi,boAt Airdopes 141,boAt,26,1277.53,67,7,0,none
2024-03-19,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,1511.63,51,7,0,none
2024-03-19,Delhi,Samsung Galaxy M14 5G,Samsung,10,14198.42,33,6,0,none
2024-03-19,Delhi,Noise ColorFit Pulse 2,Noise,16,1613.52,77,4,0,none
2024-03-19,Delhi,JBL Go 3,JBL,,2168.53,,3,0,none
2024-03-20,Mumbai,boAt Airdopes 141,boAt,27,1343.43,77,7,0,none
2024-03-20,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1508.7,50,5,0,none
2024-03-20,Mumbai,Samsung Galaxy M14 5G,Samsung,12,13954.88,31,4,0,none
2024-03-20,Mumbai,Noise ColorFit Pulse 2,Noise,,1553.28,52,6,0,none
2024-03-20,Mumbai,JBL Go 3,JBL,9,2234.88,42,3,0,none
2024-03-20,Bangalore,boAt Airdopes 141,boAt,24,1313.65,75,4,1,none
2024-03-20,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,16,1480.25,74,4,0,none
2024-03-20,Bangalore,Samsung Galaxy M14 5G,Samsung,14,14063.18,67,6,0,none
2024-03-20,Bangalore,Noise ColorFit Pulse 2,Noise,16,1648.61,49,4,1,none
2024-03-20,Bangalore,JBL Go 3,JBL,11,2233.36,41,7,0,none
2024-03-20,Delhi,boAt Airdopes 141,boAt,26,1273.16,80,7,0,none
2024-03-20,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,13,1471.82,48,7,0,none
2024-03-20,Delhi,Samsung Galaxy M14 5G,Samsung,,13909.51,33,5,0,none
2024-03-20,Delhi,Noise ColorFit Pulse 2,Noise,15,1580.94,46,3,0,none
2024-03-20,Delhi,JBL Go 3,JBL,12,2234.78,57,5,0,none
2024-03-21,Mumbai,boAt Airdopes 141,boAt,24,1267.53,108,7,0,none
2024-03-21,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1493.14,75,5,0,none
2024-03-21,Mumbai,Samsung Galaxy M14 5G,Samsung,11,14112.58,49,4,0,none
2024-03-21,Mumbai,Noise ColorFit Pulse 2,Noise,18,1627.04,,6,0,none
2024-03-21,Mumbai,JBL Go 3,JBL,13,2186.54,38,4,0,none
2024-03-21,Bangalore,boAt Airdopes 141,boAt,26,1339.61,106,5,0,none
2024-03-21,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,18,1512.38,84,6,0,none
2024-03-21,Bangalore,Samsung Galaxy M14 5G,Samsung,10,14075.18,33,3,0,none
2024-03-21,Bangalore,Noise ColorFit Pulse 2,Noise,14,1582.93,66,4,0,none
2024-03-21,Bangalore,JBL Go 3,JBL,11,2196.64,32,7,0,none
2024-03-21,Delhi,boAt Airdopes 141,boAt,23,1341.71,77,4,0,none
2024-03-21,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,17,1503.34,71,6,0,none
2024-03-21,Delhi,Samsung Galaxy M14 5G,Samsung,10,14008.77,43,7,0,none
2024-03-21,Delhi,Noise ColorFit Pulse 2,Noise,16,1571.63,69,7,0,none
2024-03-21,Delhi,JBL Go 3,JBL,12,2205.46,44,4,0,none
2024-03-22,Mumbai,boAt Airdopes 141,boAt,20,1342.05,67,5,0,none
2024-03-22,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,15,1535.79,57,6,0,none
2024-03-22,Mumbai,Samsung Galaxy M14 5G,Samsung,11,13834.83,42,4,0,none
2024-03-22,Mumbai,Noise ColorFit Pulse 2,Noise,16,1641.35,64,7,0,none
2024-03-22,Mumbai,JBL Go 3,JBL,13,2152.12,45,4,0,none
2024-03-22,Bangalore,boAt Airdopes 141,boAt,27,1249.24,121,3,0,none
2024-03-22,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,15,,39,7,0,none
2024-03-22,Bangalore,Samsung Galaxy M14 5G,Samsung,12,,57,6,0,none
2024-03-22,Bangalore,Noise ColorFit Pulse 2,Noise,16,1612.41,46,3,0,none
2024-03-22,Bangalore,JBL Go 3,JBL,12,2176.15,39,7,0,none
2024-03-22,Delhi,boAt Airdopes 141,boAt,30,1329.29,140,6,0,none
2024-03-22,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,14,1546.41,51,7,0,none
2024-03-22,Delhi,Samsung Galaxy M14 5G,Samsung,10,14005.57,35,4,0,none
2024-03-22,Delhi,Noise ColorFit Pulse 2,Noise,64,1557.61,198,6,0,none
2024-03-22,Delhi,JBL Go 3,JBL,13,2229.8,52,6,0,none
2024-03-23,Mumbai,boAt Airdopes 141,boAt,31,1261.8,109,7,0,none
2024-03-23,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,16,1483.86,67,3,0,none
2024-03-23,Mumbai,Samsung Galaxy M14 5G,Samsung,14,13886.57,56,6,0,none
2024-03-23,Mumbai,Noise ColorFit Pulse 2,Noise,19,1628.34,83,3,0,none
2024-03-23,Mumbai,JBL Go 3,JBL,14,2235.18,36,4,0,none
2024-03-23,Bangalore,boAt Airdopes 141,boAt,29,1273.58,89,6,0,none
2024-03-23,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,19,1470.43,73,4,0,none
2024-03-23,Bangalore,Samsung Galaxy M14 5G,Samsung,14,13802.36,57,4,0,none
2024-03-23,Bangalore,Noise ColorFit Pulse 2,Noise,20,1637.02,82,3,0,none
2024-03-23,Bangalore,JBL Go 3,JBL,14,2200.53,41,6,0,none
2024-03-23,Delhi,boAt Airdopes 141,boAt,29,1295.55,134,3,0,none
2024-03-23,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,21,1533.65,87,6,0,none
2024-03-23,Delhi,Samsung Galaxy M14 5G,Samsung,52,14117.93,256,4,0,none
2024-03-23,Delhi,Noise ColorFit Pulse 2,Noise,20,1585.29,72,7,0,none
2024-03-23,Delhi,JBL Go 3,JBL,12,2195.53,39,5,0,none
2024-03-24,Mumbai,boAt Airdopes 141,boAt,30,,85,6,0,none
2024-03-24,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,19,1538.51,54,4,0,none
2024-03-24,Mumbai,Samsung Galaxy M14 5G,Samsung,15,14073.26,40,4,0,none
2024-03-24,Mumbai,Noise ColorFit Pulse 2,Noise,17,1554.93,83,5,0,none
2024-03-24,Mumbai,JBL Go 3,JBL,12,2244.46,52,4,0,none
2024-03-24,Bangalore,boAt Airdopes 141,boAt,35,1249.06,134,7,0,none
2024-03-24,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,18,1510.75,48,3,0,none
2024-03-24,Bangalore,Samsung Galaxy M14 5G,Samsung,15,13814.98,38,7,0,none
2024-03-24,Bangalore,Noise ColorFit Pulse 2,Noise,17,1624.55,48,4,0,none
2024-03-24,Bangalore,JBL Go 3,JBL,15,2192.11,53,7,1,none
2024-03-24,Delhi,boAt Airdopes 141,boAt,32,1347.91,149,6,1,none
2024-03-24,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,20,1450.34,94,7,0,none
2024-03-24,Delhi,Samsung Galaxy M14 5G,Samsung,15,13913.5,52,7,0,none
2024-03-24,Delhi,Noise ColorFit Pulse 2,Noise,18,1612.99,60,3,0,none
2024-03-24,Delhi,JBL Go 3,JBL,14,2200.84,69,5,1,none
2024-03-25,Mumbai,boAt Airdopes 141,boAt,35,1282.99,173,4,1,Holi
2024-03-25,Mumbai,Mi Power Bank 3i 20000mAh,Xiaomi,23,1472.18,110,5,1,Holi
2024-03-25,Mumbai,Samsung Galaxy M14 5G,Samsung,14,14062.62,53,6,1,Holi
2024-03-25,Mumbai,Noise ColorFit Pulse 2,Noise,20,1583.92,54,6,1,Holi
2024-03-25,Mumbai,JBL Go 3,JBL,17,2247.62,54,4,1,Holi
2024-03-25,Bangalore,boAt Airdopes 141,boAt,37,1341.26,142,4,1,Holi
2024-03-25,Bangalore,Mi Power Bank 3i 20000mAh,Xiaomi,23,,99,5,1,Holi
2024-03-25,Bangalore,Samsung Galaxy M14 5G,Samsung,15,14104.56,45,3,1,Holi
2024-03-25,Bangalore,Noise ColorFit Pulse 2,Noise,21,1608.71,86,3,1,Holi
2024-03-25,Bangalore,JBL Go 3,JBL,15,2214.5,42,4,1,Holi
2024-03-25,Delhi,boAt Airdopes 141,boAt,37,1347.75,137,4,1,Holi
2024-03-25,Delhi,Mi Power Bank 3i 20000mAh,Xiaomi,20,1474.6,86,5,1,Holi
2024-03-25,Delhi,Samsung Galaxy M14 5G,Samsung,16,14029.48,64,7,1,Holi
2024-03-25,Delhi,Noise ColorFit Pulse 2,Noise,19,1549.49,64,7,1,Holi
2024-03-25,Delhi,JBL Go 3,JBL,84,2215.37,294,3,1,Holi
