date,production_unit,product_name,fabric_type,production_quantity,raw_material_cost_per_unit,finished_goods_stock,production_lead_time_days,export_order_flag,season_event
2024-02-27,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,972,144.28,3255,10,0,none
2024-02-27,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,98,229.16,277,5,0,none
2024-02-27,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,275,289.4,947,5,0,none
2024-02-27,Unit-Ludhiana,Kids Denim Jeans,Denim,53,307.28,179,7,0,none
2024-02-27,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,47,463.85,100,7,0,none
2024-02-27,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,211,146.5,630,7,0,none
2024-02-27,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,83,209.6,278,14,0,none
2024-02-27,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,69,,182,10,1,none
2024-02-27,Unit-Jaipur,Kids Denim Jeans,Denim,47,322.52,185,5,0,none
2024-02-27,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,42,431.15,150,14,0,none
2024-02-28,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,193,139.57,754,5,0,none
2024-02-28,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,103,219.05,228,10,0,none
2024-02-28,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,69,275.32,257,5,0,none
2024-02-28,Unit-Tirupur,Kids Denim Jeans,Denim,192,310.96,597,10,0,none
2024-02-28,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,38,444.49,146,7,0,none
2024-02-28,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,205,149.93,,7,0,none
2024-02-28,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,98,208.38,343,7,0,none
2024-02-28,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,63,276.85,217,7,0,none
2024-02-28,Unit-Ludhiana,Kids Denim Jeans,Denim,46,317.77,150,14,0,none
2024-02-28,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,37,464.32,100,5,0,none
2024-02-28,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,168,132.12,632,14,0,none
2024-02-28,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,101,205.3,403,10,0,none
2024-02-28,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,52,285.3,193,5,0,none
2024-02-28,Unit-Jaipur,Kids Denim Jeans,Denim,52,303.26,172,5,0,none
2024-02-28,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,42,461.79,158,5,0,none
2024-02-29,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,172,144.73,452,5,0,none
2024-02-29,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,106,220.96,418,7,0,none
2024-02-29,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,55,286.86,158,7,0,none
2024-02-29,Unit-Tirupur,Kids Denim Jeans,Denim,49,318.18,112,5,1,none
2024-02-29,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,41,468.29,159,5,0,none
2024-02-29,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,189,144.36,497,5,0,none
2024-02-29,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,128,229.91,274,5,0,none
2024-02-29,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,55,272.16,190,5,0,none
2024-02-29,Unit-Ludhiana,Kids Denim Jeans,Denim,59,309.5,180,10,1,none
2024-02-29,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,49,454.01,167,10,0,none
2024-02-29,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,183,148.51,692,5,0,none
2024-02-29,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,85,216.77,,7,0,none
2024-02-29,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,64,267.13,144,10,0,none
2024-02-29,Unit-Jaipur,Kids Denim Jeans,Denim,51,295.87,190,10,1,none
2024-02-29,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,43,464.53,,7,0,none
2024-03-01,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,246,144.44,819,7,0,none
2024-03-01,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,,222.02,359,10,0,none
2024-03-01,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,57,265.29,206,7,0,none
2024-03-01,Unit-Tirupur,Kids Denim Jeans,Denim,62,322.57,131,14,0,none
2024-03-01,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,43,439.81,,14,0,none
2024-03-01,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,210,,564,7,0,none
2024-03-01,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,113,,393,14,0,none
2024-03-01,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,264,280.07,860,5,0,none
2024-03-01,Unit-Ludhiana,Kids Denim Jeans,Denim,48,310.14,151,10,0,none
2024-03-01,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,40,436.47,97,10,0,none
2024-03-01,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,197,147.07,458,7,1,none
2024-03-01,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,108,217.43,387,14,1,none
2024-03-01,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,57,279.61,219,5,1,none
2024-03-01,Unit-Jaipur,Kids Denim Jeans,Denim,55,319.68,119,7,0,none
2024-03-01,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,44,455.61,119,14,0,none
2024-03-02,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,199,141.92,524,10,0,none
2024-03-02,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,,228.55,163,14,0,none
2024-03-02,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,42,271.4,124,7,0,none
2024-03-02,Unit-Tirupur,Kids Denim Jeans,Denim,35,298.35,111,7,0,none
2024-03-02,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,34,443.73,104,7,0,none
2024-03-02,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,175,143.75,448,14,0,none
2024-03-02,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,75,231.95,276,7,0,none
2024-03-02,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,41,278.01,140,10,0,none
2024-03-02,Unit-Ludhiana,Kids Denim Jeans,Denim,41,314.78,127,10,1,none
2024-03-02,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,28,464.04,,7,0,none
2024-03-02,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,152,141.47,348,5,0,none
2024-03-02,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,91,216.2,223,7,0,none
2024-03-02,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,43,267.41,142,5,0,none
2024-03-02,Unit-Jaipur,Kids Denim Jeans,Denim,40,313.64,92,14,0,none
2024-03-02,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,,468.41,109,7,0,none
2024-03-03,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,87,148.98,279,7,0,none
2024-03-03,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,42,232.95,144,5,0,none
2024-03-03,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,23,284.93,58,7,1,none
2024-03-03,Unit-Tirupur,Kids Denim Jeans,Denim,23,318.67,76,10,1,none
2024-03-03,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,19,448.26,74,14,0,none
2024-03-03,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,84,140.02,233,7,0,none
2024-03-03,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,41,222.63,99,7,0,none
2024-03-03,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,23,274.81,61,14,0,none
2024-03-03,Unit-Ludhiana,Kids Denim Jeans,Denim,20,295.53,62,14,0,none
2024-03-03,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,19,456.81,44,5,0,none
2024-03-03,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,,134.82,322,5,0,none
2024-03-03,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,35,208.41,96,14,0,none
2024-03-03,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,,275.61,103,10,0,none
2024-03-03,Unit-Jaipur,Kids Denim Jeans,Denim,22,298.96,69,7,0,none
2024-03-03,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,20,431.2,49,5,0,none
2024-03-04,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,194,146.8,708,7,0,none
2024-03-04,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,,212.54,234,14,1,none
2024-03-04,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,52,279.48,131,10,1,none
2024-03-04,Unit-Tirupur,Kids Denim Jeans,Denim,50,313.72,131,5,0,none
2024-03-04,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,47,436.08,151,5,0,none
2024-03-04,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,179,132.72,579,14,0,none
2024-03-04,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,103,226.23,401,5,0,none
2024-03-04,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,55,277.46,201,10,0,none
2024-03-04,Unit-Ludhiana,Kids Denim Jeans,Denim,56,309.24,174,7,0,none
2024-03-04,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,44,447.9,162,14,0,none
2024-03-04,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,198,135.58,669,14,0,none
2024-03-04,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,97,211.04,358,14,0,none
2024-03-04,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,68,282.08,261,5,1,none
2024-03-04,Unit-Jaipur,Kids Denim Jeans,Denim,57,296.0,210,10,0,none
2024-03-04,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,50,456.7,175,7,0,none
2024-03-05,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,207,134.31,528,10,0,none
2024-03-05,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,114,215.76,358,14,0,none
2024-03-05,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,57,272.44,163,7,0,none
2024-03-05,Unit-Tirupur,Kids Denim Jeans,Denim,54,302.19,142,5,1,none
2024-03-05,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,44,465.04,94,14,1,none
2024-03-05,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,259,,,14,0,none
2024-03-05,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,110,210.0,337,14,0,none
2024-03-05,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,70,285.47,175,10,1,none
2024-03-05,Unit-Ludhiana,Kids Denim Jeans,Denim,53,295.92,132,7,0,none
2024-03-05,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,44,442.22,117,10,0,none
2024-03-05,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,207,,448,10,0,none
2024-03-05,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,117,205.77,291,10,0,none
2024-03-05,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,68,291.25,230,14,0,none
2024-03-05,Unit-Jaipur,Kids Denim Jeans,Denim,53,312.34,130,5,0,none
2024-03-05,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,51,453.15,,5,0,none
2024-03-06,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,193,146.67,600,5,1,none
2024-03-06,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,110,214.72,297,14,0,none
2024-03-06,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,75,270.67,193,10,0,none
2024-03-06,Unit-Tirupur,Kids Denim Jeans,Denim,44,307.14,171,14,0,none
2024-03-06,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,,434.31,103,10,0,none
2024-03-06,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,222,139.06,607,14,0,none
2024-03-06,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,99,217.75,331,7,0,none
2024-03-06,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,40,289.05,,14,0,none
2024-03-06,Unit-Ludhiana,Kids Denim Jeans,Denim,38,301.95,144,14,0,none
2024-03-06,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,44,444.66,169,7,0,none
2024-03-06,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,269,143.59,727,10,1,none
2024-03-06,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,116,208.08,262,10,0,none
2024-03-06,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,66,283.2,137,10,1,none
2024-03-06,Unit-Jaipur,Kids Denim Jeans,Denim,58,317.4,145,5,0,none
2024-03-06,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,43,,108,5,0,none
2024-03-07,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,194,143.72,731,10,0,none
2024-03-07,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,105,225.48,360,14,0,none
2024-03-07,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,53,269.74,146,14,0,none
2024-03-07,Unit-Tirupur,Kids Denim Jeans,Denim,51,316.9,169,14,0,none
2024-03-07,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,51,460.95,117,7,0,none
2024-03-07,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,176,149.32,562,7,1,none
2024-03-07,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,104,226.24,258,10,0,none
2024-03-07,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,51,292.39,113,5,0,none
2024-03-07,Unit-Ludhiana,Kids Denim Jeans,Denim,53,297.37,152,14,1,none
2024-03-07,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,48,439.92,170,7,0,none
2024-03-07,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,216,139.02,749,5,1,none
2024-03-07,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,,231.05,308,10,0,none
2024-03-07,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,57,268.31,177,14,1,none
2024-03-07,Unit-Jaipur,Kids Denim Jeans,Denim,51,310.54,201,14,0,none
2024-03-07,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,,455.35,119,7,0,none
2024-03-08,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,182,132.47,401,14,0,Womens Day
2024-03-08,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,141,230.31,532,5,0,Womens Day
2024-03-08,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,50,265.08,121,5,0,Womens Day
2024-03-08,Unit-Tirupur,Kids Denim Jeans,Denim,270,308.79,838,10,0,Womens Day
2024-03-08,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,60,465.04,178,10,0,Womens Day
2024-03-08,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,220,,553,5,1,Womens Day
2024-03-08,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,123,224.72,248,7,0,Womens Day
2024-03-08,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,61,291.48,137,5,0,Womens Day
2024-03-08,Unit-Ludhiana,Kids Denim Jeans,Denim,57,316.41,205,5,0,Womens Day
2024-03-08,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,52,453.08,114,7,0,Womens Day
2024-03-08,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,209,131.69,659,5,0,Womens Day
2024-03-08,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,125,212.23,304,10,0,Womens Day
2024-03-08,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,57,270.53,194,10,0,Womens Day
2024-03-08,Unit-Jaipur,Kids Denim Jeans,Denim,55,297.08,152,10,0,Womens Day
2024-03-08,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,66,432.55,227,7,0,Womens Day
2024-03-09,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,180,,520,7,1,none
2024-03-09,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,93,227.38,354,5,0,none
2024-03-09,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,46,272.35,,5,0,none
2024-03-09,Unit-Tirupur,Kids Denim Jeans,Denim,38,318.09,89,10,0,none
2024-03-09,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,40,451.79,119,5,0,none
2024-03-09,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,166,147.3,411,10,0,none
2024-03-09,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,79,229.34,206,14,0,none
2024-03-09,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,43,270.04,157,5,0,none
2024-03-09,Unit-Ludhiana,Kids Denim Jeans,Denim,48,323.75,149,10,0,none
2024-03-09,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,36,458.79,126,5,0,none
2024-03-09,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,147,136.5,511,10,1,none
2024-03-09,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,77,208.58,209,14,0,none
2024-03-09,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,44,279.96,89,14,0,none
2024-03-09,Unit-Jaipur,Kids Denim Jeans,Denim,38,317.34,112,7,0,none
2024-03-09,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,37,444.82,78,10,0,none
2024-03-10,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,86,138.76,172,7,0,none
2024-03-10,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,37,214.15,133,7,0,none
2024-03-10,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,21,282.43,47,5,0,none
2024-03-10,Unit-Tirupur,Kids Denim Jeans,Denim,20,308.29,70,10,0,none
2024-03-10,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,18,431.44,46,7,0,none
2024-03-10,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,86,144.04,340,14,0,none
2024-03-10,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,35,228.45,87,10,1,none
2024-03-10,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,24,282.49,58,14,0,none
2024-03-10,Unit-Ludhiana,Kids Denim Jeans,Denim,22,310.41,73,5,0,none
2024-03-10,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,18,447.83,56,5,0,none
2024-03-10,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,100,136.62,208,10,0,none
2024-03-10,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,,227.72,101,5,1,none
2024-03-10,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,24,268.95,84,14,1,none
2024-03-10,Unit-Jaipur,Kids Denim Jeans,Denim,24,312.67,66,5,0,none
2024-03-10,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,18,468.43,55,5,0,none
2024-03-11,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,219,140.9,817,5,0,none
2024-03-11,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,105,207.41,230,7,0,none
2024-03-11,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,60,271.76,151,14,0,none
2024-03-11,Unit-Tirupur,Kids Denim Jeans,Denim,45,322.69,178,10,0,none
2024-03-11,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,250,469.53,888,10,0,none
2024-03-11,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,206,132.38,686,5,0,none
2024-03-11,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,520,220.62,1408,7,0,none
2024-03-11,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,57,291.44,195,14,0,none
2024-03-11,Unit-Ludhiana,Kids Denim Jeans,Denim,49,310.12,130,10,0,none
2024-03-11,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,57,430.05,131,10,1,none
2024-03-11,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,194,131.21,605,7,0,none
2024-03-11,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,112,215.12,429,7,0,none
2024-03-11,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,63,268.53,177,10,1,none
2024-03-11,Unit-Jaipur,Kids Denim Jeans,Denim,57,323.73,169,14,0,none
2024-03-11,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,49,453.38,161,14,0,none
2024-03-12,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,189,143.42,497,14,1,none
2024-03-12,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,112,232.65,321,10,0,none
2024-03-12,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,58,286.13,161,10,0,none
2024-03-12,Unit-Tirupur,Kids Denim Jeans,Denim,50,314.46,116,5,0,none
2024-03-12,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,57,449.55,204,10,0,none
2024-03-12,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,237,140.43,500,7,0,none
2024-03-12,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,118,225.45,344,10,0,none
2024-03-12,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,63,288.73,228,14,1,none
2024-03-12,Unit-Ludhiana,Kids Denim Jeans,Denim,60,321.51,159,5,0,none
2024-03-12,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,55,454.14,188,10,0,none
2024-03-12,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,183,149.9,706,10,0,none
2024-03-12,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,,206.81,1534,10,1,none
2024-03-12,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,68,275.48,145,5,1,none
2024-03-12,Unit-Jaipur,Kids Denim Jeans,Denim,204,309.96,541,14,0,none
2024-03-12,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,42,443.74,164,5,0,none
2024-03-13,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,244,146.0,501,10,0,none
2024-03-13,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,99,230.63,282,10,0,none
2024-03-13,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,62,294.47,126,10,0,none
2024-03-13,Unit-Tirupur,Kids Denim Jeans,Denim,56,310.62,152,7,0,none
2024-03-13,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,54,467.37,170,14,0,none
2024-03-13,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,251,137.83,765,7,0,none
2024-03-13,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,120,212.88,248,14,0,none
2024-03-13,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,54,266.57,181,7,1,none
2024-03-13,Unit-Ludhiana,Kids Denim Jeans,Denim,52,316.31,200,14,0,none
2024-03-13,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,58,435.05,178,5,0,none
2024-03-13,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,217,141.11,652,7,0,none
2024-03-13,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,108,212.68,348,10,0,none
2024-03-13,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,68,267.51,209,7,0,none
2024-03-13,Unit-Jaipur,Kids Denim Jeans,Denim,52,302.58,199,5,0,none
2024-03-13,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,56,432.8,113,10,0,none
2024-03-14,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,219,144.09,518,10,1,none
2024-03-14,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,93,205.86,257,5,0,none
2024-03-14,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,61,289.68,151,5,0,none
2024-03-14,Unit-Tirupur,Kids Denim Jeans,Denim,54,296.39,,10,1,none
2024-03-14,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,49,460.73,181,7,0,none
2024-03-14,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,220,130.9,797,7,1,none
2024-03-14,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,112,214.6,349,5,0,none
2024-03-14,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,57,289.44,129,10,0,none
2024-03-14,Unit-Ludhiana,Kids Denim Jeans,Denim,58,315.42,138,14,0,none
2024-03-14,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,51,453.19,110,7,0,none
2024-03-14,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,256,149.52,859,5,1,none
2024-03-14,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,140,215.12,530,7,0,none
2024-03-14,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,58,283.48,172,5,0,none
2024-03-14,Unit-Jaipur,Kids Denim Jeans,Denim,50,321.13,190,10,1,none
2024-03-14,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,51,431.21,180,7,1,none
2024-03-15,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,210,134.74,691,14,0,none
2024-03-15,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,88,225.44,241,5,0,none
2024-03-15,Unit-Tirupur,Men's Slim Fit Formal Shirt,Cotton Blend,57,283.33,128,10,0,none
2024-03-15,Unit-Tirupur,Kids Denim Jeans,Denim,52,297.35,115,7,0,none
2024-03-15,Unit-Tirupur,Women's Anarkali Suit Set,Georgette,49,457.39,154,14,0,none
2024-03-15,Unit-Ludhiana,Men's Cotton Round Neck T-Shirt,Cotton,186,147.38,526,7,0,none
2024-03-15,Unit-Ludhiana,Women's Rayon Printed Kurti,Rayon,107,234.49,327,14,0,none
2024-03-15,Unit-Ludhiana,Men's Slim Fit Formal Shirt,Cotton Blend,64,280.9,169,7,0,none
2024-03-15,Unit-Ludhiana,Kids Denim Jeans,Denim,53,316.49,202,7,0,none
2024-03-15,Unit-Ludhiana,Women's Anarkali Suit Set,Georgette,54,457.99,175,5,0,none
2024-03-15,Unit-Jaipur,Men's Cotton Round Neck T-Shirt,Cotton,260,,598,7,1,none
2024-03-15,Unit-Jaipur,Women's Rayon Printed Kurti,Rayon,113,222.45,312,5,1,none
2024-03-15,Unit-Jaipur,Men's Slim Fit Formal Shirt,Cotton Blend,58,284.1,217,5,0,none
2024-03-15,Unit-Jaipur,Kids Denim Jeans,Denim,53,304.37,143,7,0,none
2024-03-15,Unit-Jaipur,Women's Anarkali Suit Set,Georgette,54,457.43,139,10,0,none
2024-03-16,Unit-Tirupur,Men's Cotton Round Neck T-Shirt,Cotton,155,142.31,616,5,0,none
2024-03-16,Unit-Tirupur,Women's Rayon Printed Kurti,Rayon,87,226.1,260,5,0,none
